사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
선샤인 GYM,2019-10-16,,,,,영업/정상,대구광역시 동구 신암동 461-48,"대구광역시 동구 신암로20길 54, 3층 (신암동)","대구광역시 동구 신암로20길 54, 3층 (신암동)",0,,,2019
비나이더 프라이빗 대구범어제니스점,2019-10-21,,,,,영업/정상,대구광역시 수성구 범어동 179 두산위브더제니스,"대구광역시 수성구 달구벌대로 2435, 301동 203-1호 (범어동, 두산위브더제니스)","대구광역시 수성구 달구벌대로 2435, 301동 203-1호 (범어동, 두산위브더제니스)",0,,,2019
하니PT,2019-10-21,,,,,영업/정상,대구광역시 달성군 다사읍 서재리 97번지,"대구광역시 달성군 다사읍 서재로 127, 2층","대구광역시 달성군 다사읍 서재로 127, 2층",0,,,2019
다니엘 헬스 학원,2019-11-11,,,,,영업/정상,대구광역시 동구 봉무동 1539,"대구광역시 동구 팔공로51길 11, 고은타운 503호 (봉무동)","대구광역시 동구 팔공로51길 11, 고은타운 503호 (봉무동)",0,,,2019
베이시스,2019-12-06,,,,,영업/정상,대구광역시 수성구 지산동 1288-8번지,"대구광역시 수성구 용학로 297-5, 1,지하1층 (지산동)","대구광역시 수성구 용학로 297-5, 1,지하1층 (지산동)",0,,,2019
피트니스24,2019-12-12,,,,,영업/정상,대구광역시 서구 내당동 465-1번지,대구광역시 서구 달구벌대로 1709 (내당동),대구광역시 서구 달구벌대로 1709 (내당동),0,,,2019
Re:Born Gym[리:본 짐],2019-11-11,,,,,영업/정상,대구광역시 중구 대봉동 13-4번지,"대구광역시 중구 달구벌대로446길 8-6, 3층 (대봉동)","대구광역시 중구 달구벌대로446길 8-6, 3층 (대봉동)",0,,,2019
테리GYM,2019-11-06,,,,,영업/정상,대구광역시 달서구 성당동 824-59,"대구광역시 달서구 구마로39길 38, 3층 (성당동)","대구광역시 달서구 구마로39길 38, 3층 (성당동)",0,,,2019
(주)호텔수성 휘트니스센터,2019-11-20,,,,,영업/정상,대구광역시 수성구 두산동 888-2번지,대구광역시 수성구 용학로 106-7 (주)호텔수성 신관객실동 B1층 (두산동),대구광역시 수성구 용학로 106-7 (주)호텔수성 신관객실동 B1층 (두산동),0,,,2019
더핏짐PT,2022-02-17,,,,,영업/정상,대구광역시 달서구 도원동 1432-4,"대구광역시 달서구 한실로 75, 5층 (도원동)","대구광역시 달서구 한실로 75, 5층 (도원동)",0,,,2022
비원 트레이닝,2022-02-22,,,,,영업/정상,대구광역시 북구 침산동 147-2,"대구광역시 북구 침산남로 180-6, 지하 1층 (침산동)","대구광역시 북구 침산남로 180-6, 지하 1층 (침산동)",0,,,2022
Art body,2022-02-22,,,,,영업/정상,대구광역시 수성구 신매동 567-36,"대구광역시 수성구 신매로19길 38, 6,7층 (신매동)","대구광역시 수성구 신매로19길 38, 6,7층 (신매동)",0,,,2022
PT공간,2022-03-30,,,,,영업/정상,대구광역시 수성구 수성동4가 1236-3 민앤영빌딩,"대구광역시 수성구 달구벌대로 2265, 민앤영빌딩 4층 (수성동4가)","대구광역시 수성구 달구벌대로 2265, 민앤영빌딩 4층 (수성동4가)",0,,,2022
리 펑셔널 퍼스널 트레이닝,2022-02-08,,,,,영업/정상,대구광역시 수성구 수성동1가 819 수성 롯데캐슬 THE FIRST,"대구광역시 수성구 수성로69길 65, 상가6동 3층 303호 (수성동1가, 수성 롯데캐슬 THE FIRST)","대구광역시 수성구 수성로69길 65, 상가6동 3층 303호 (수성동1가, 수성 롯데캐슬 THE FIRST)",0,,,2022
피트니스봄,2022-01-27,,,,,영업/정상,대구광역시 북구 학정동 921-10,"대구광역시 북구 학정로 551-50, 4층 (학정동)","대구광역시 북구 학정로 551-50, 4층 (학정동)",0,,,2022
마이핏,2022-01-26,,,,,영업/정상,대구광역시 동구 신천동 381-3 명일빌딩,"대구광역시 동구 동부로30길 13, 명일빌딩 5층 (신천동)","대구광역시 동구 동부로30길 13, 명일빌딩 5층 (신천동)",0,,,2022
비나이더피트니스 대구진천역점,2022-02-25,,,,,영업/정상,대구광역시 달서구 진천동 635-1,대구광역시 달서구 월배로 58 (진천동),대구광역시 달서구 월배로 58 (진천동),0,,,2022
상인동 헬스장 민트고래짐,2022-02-16,,,,,영업/정상,대구광역시 달서구 상인동 518,"대구광역시 달서구 월곡로 217, 5층 (상인동)","대구광역시 달서구 월곡로 217, 5층 (상인동)",0,,,2022
