사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
프리덤휘트니스,2018-05-23,,,,20220204.0,폐업,전라북도 익산시 부송동 216-5,전라북도 익산시 무왕로26길 12 (부송동),전라북도 익산시 무왕로26길 12 (부송동),1,2022-02-04,2022,2018
그린헬스,2000-02-18,,,,20011015.0,폐업,전라북도 익산시 영등동 838-1번지 (4층),"전라북도 익산시 무왕로13길 13  (영등동,(4층))","전라북도 익산시 무왕로13길 13  (영등동,(4층))",1,2001-10-15,2001,2000
수정스포츠센타,2001-10-30,,,,20210505.0,폐업,전라북도 익산시 송학동 215-0 상가동 지하상가,"전라북도 익산시 배산로 지하 28-0 (송학동, 상가)","전라북도 익산시 배산로 지하 28-0 (송학동, 상가)",1,2021-05-05,2021,2001
스트롱헬스타운,2002-12-05,,,,20090327.0,폐업,전라북도 익산시 부송동 216-85번지,전라북도 익산시 무왕로26길 6  (부송동),전라북도 익산시 무왕로26길 6  (부송동),1,2009-03-27,2009,2002
신대호헬스크럽,2002-05-15,,,,20100108.0,폐업,전라북도 익산시 인화동2가 94-3번지,전라북도 익산시 인북로6길 40-1  (인화동2가),전라북도 익산시 인북로6길 40-1  (인화동2가),1,2010-01-08,2010,2002
헬스라이프,2002-12-23,,,,20200226.0,폐업,전라북도 익산시 영등동 830-7번지,전라북도 익산시 고봉로32길 18  (영등동),전라북도 익산시 고봉로32길 18  (영등동),1,2020-02-26,2020,2002
헬스런,2002-03-29,,,,20100713.0,폐업,전라북도 익산시 갈산동 24번지,전라북도 익산시 중앙로 54  (갈산동),전라북도 익산시 중앙로 54  (갈산동),1,2010-07-13,2010,2002
이직스헬스타운,2002-12-11,,,,20100714.0,폐업,전라북도 익산시 신동 789-7번지,,전라북도 익산시 신동 789-7번지,1,2010-07-14,2010,2002
크리스탈스포츠클럽,2003-03-26,,,,20100705.0,폐업,전라북도 익산시 영등동 824-5번지,전라북도 익산시 하나로 455  (영등동),전라북도 익산시 하나로 455  (영등동),1,2010-07-05,2010,2003
스포츠메니아,2003-02-27,,,,20100714.0,폐업,전라북도 익산시 영등동 837-1번지,전라북도 익산시 무왕로 1069  (영등동),전라북도 익산시 무왕로 1069  (영등동),1,2010-07-14,2010,2003
월드헬스타운,2003-03-26,,,,20100702.0,폐업,전라북도 익산시 함열읍 와리 549-9번지,,전라북도 익산시 함열읍 와리 549-9번지,1,2010-07-02,2010,2003
푸삽에어로빅헬스,2003-05-01,,,,20100705.0,폐업,전라북도 익산시 어양동 68-2번지,전라북도 익산시 부송1로 12  (어양동),전라북도 익산시 부송1로 12  (어양동),1,2010-07-05,2010,2003
현대후트니스클럽,2003-08-19,,,,20100705.0,폐업,전라북도 익산시 금마면 용순리 65번지,전라북도 익산시 금마면 용순길 109,전라북도 익산시 금마면 용순길 109,1,2010-07-05,2010,2003
안병래스포츠센타,1993-02-08,,,,19960622.0,폐업,전라북도 익산시 마동 239번지,전라북도 익산시 중앙로 113  (마동),전라북도 익산시 중앙로 113  (마동),1,1996-06-22,1996,1993
한국활기원,1994-07-14,,,,20100705.0,폐업,전라북도 익산시 신동 808-1번지,전라북도 익산시 무왕로6길 31  (신동),전라북도 익산시 무왕로6길 31  (신동),1,2010-07-05,2010,1994
대민활기원,1994-12-20,,,,20100705.0,폐업,전라북도 익산시 남중동 218-9번지,전라북도 익산시 익산대로36길 41  (남중동),전라북도 익산시 익산대로36길 41  (남중동),1,2010-07-05,2010,1994
솜리요가학원,1994-04-12,,,,20100705.0,폐업,전라북도 익산시 남중동 32-9번지,전라북도 익산시 인북로 253  (남중동),전라북도 익산시 인북로 253  (남중동),1,2010-07-05,2010,1994
현대헬스크럽,1994-03-07,,,,20010430.0,폐업,전라북도 익산시 모현동1가 271-1번지,전라북도 익산시 고현로7길 4  (모현동1가),전라북도 익산시 고현로7길 4  (모현동1가),1,2001-04-30,2001,1994
신동헬스크럽,1995-07-13,,,,20160901.0,폐업,전라북도 익산시 신동 808-12번지,,전라북도 익산시 신동 808-12번지,1,2016-09-01,2016,1995
한국활기도,1995-02-18,,,,20100705.0,폐업,전라북도 익산시 어양동 596-11번지,전라북도 익산시 고봉로18길 99  (어양동),전라북도 익산시 고봉로18길 99  (어양동),1,2010-07-05,2010,1995
대호헬스,1995-02-09,,,,19961224.0,폐업,전라북도 익산시 인화동2가 94-3번지,전라북도 익산시 인북로6길 40-1  (인화동2가),전라북도 익산시 인북로6길 40-1  (인화동2가),1,1996-12-24,1996,1995
조은헬스,1995-07-29,,,,19970530.0,폐업,전라북도 익산시 모현동1가 758-29번지,전라북도 익산시 선화로6길 58-1  (모현동1가),전라북도 익산시 선화로6길 58-1  (모현동1가),1,1997-05-30,1997,1995
두리스포츠센타,1996-05-10,,,,19970723.0,폐업,전라북도 익산시 모현동1가 525-2번지,전라북도 익산시 선화로5길 45  (모현동1가),전라북도 익산시 선화로5길 45  (모현동1가),1,1997-07-23,1997,1996
영등헬스타운,1998-07-07,,,,20050907.0,폐업,전라북도 익산시 영등동 773번지 우남샘물상가(3층) 106동,,전라북도 익산시 영등동 773번지 우남샘물상가(3층) 106동,1,2005-09-07,2005,1998
테마스포츠센타,1998-06-02,,,,19981210.0,폐업,전라북도 익산시 신동 742-5번지,전라북도 익산시 동서로9길 31  (신동),전라북도 익산시 동서로9길 31  (신동),1,1998-12-10,1998,1998
천하헬스크럽,1999-09-13,,,,20100705.0,폐업,전라북도 익산시 영등동 688-1번지,전라북도 익산시 고봉로18길 61  (영등동),전라북도 익산시 고봉로18길 61  (영등동),1,2010-07-05,2010,1999
대학로헬스타운,1999-12-22,,,,20100705.0,폐업,전라북도 익산시 신동 821-5번지,전라북도 익산시 동서로19길 51  (신동),전라북도 익산시 동서로19길 51  (신동),1,2010-07-05,2010,1999
스타헬스클럽,1999-06-24,,,,20111226.0,폐업,전라북도 익산시 어양동 597-1번지 축협(2층),"전라북도 익산시 고봉로18길 96  (어양동,축협(2층))","전라북도 익산시 고봉로18길 96  (어양동,축협(2층))",1,2011-12-26,2011,1999
대호헬스크럽,2000-12-01,,,,20020320.0,폐업,전라북도 익산시 인화동2가 94-3번지,전라북도 익산시 인북로6길 40-1  (인화동2가),전라북도 익산시 인북로6길 40-1  (인화동2가),1,2002-03-20,2002,2000
테마스포츠헬스,2000-04-28,,,,20100705.0,폐업,전라북도 익산시 신동 742-5번지,전라북도 익산시 동서로9길 31  (신동),전라북도 익산시 동서로9길 31  (신동),1,2010-07-05,2010,2000
현대스포츠센타,2003-12-08,,,,20111031.0,폐업,전라북도 익산시 모현동1가 608-3번지,전라북도 익산시 배산로 106  (모현동1가),전라북도 익산시 배산로 106  (모현동1가),1,2011-10-31,2011,2003
헬스매니아,2003-02-27,,,,20060216.0,폐업,전라북도 익산시 영등동 837-1번지,전라북도 익산시 무왕로 1069  (영등동),전라북도 익산시 무왕로 1069  (영등동),1,2006-02-16,2006,2003
밀레니엄로데오타운,2004-09-15,,,,20100714.0,폐업,전라북도 익산시 신동 801-3번지,전라북도 익산시 동서로19길 74  (신동),전라북도 익산시 동서로19길 74  (신동),1,2010-07-14,2010,2004
아오아 휘트니스센터,2005-06-20,,,,20051101.0,폐업,"전라북도 익산시 영등동 149-1번지 205, 206호","전라북도 익산시 무왕로 1052,  205, 206호 (영등동)","전라북도 익산시 무왕로 1052,  205, 206호 (영등동)",1,2005-11-01,2005,2005
아오아 휘트니스센터,2006-07-14,,,,20100705.0,폐업,전라북도 익산시 영등동 149-1번지,전라북도 익산시 무왕로 1052  (영등동),전라북도 익산시 무왕로 1052  (영등동),1,2010-07-05,2010,2006
앤비스포츠타운,2006-12-08,,,,20090327.0,폐업,전라북도 익산시 동산동 609-31번지,전라북도 익산시 평동로12길 21  (동산동),전라북도 익산시 평동로12길 21  (동산동),1,2009-03-27,2009,2006
스포츠박스,2007-06-04,,,,20080229.0,폐업,전라북도 익산시 부송동 1037-2번지,전라북도 익산시 부송1로 72  (부송동),전라북도 익산시 부송1로 72  (부송동),1,2008-02-29,2008,2007
원더우먼휘트니스,2008-11-19,,,,20201030.0,폐업,전라북도 익산시 영등동 857-1 (6층),"전라북도 익산시 무왕로 1082  (영등동,(6층))","전라북도 익산시 무왕로 1082  (영등동,(6층))",1,2020-10-30,2020,2008
퍼블릭짐,2012-09-13,,,,20150206.0,폐업,전라북도 익산시 신동 800-4번지 7층,"전라북도 익산시 동서로19길 67-1  (신동,7층)","전라북도 익산시 동서로19길 67-1  (신동,7층)",1,2015-02-06,2015,2012
61헬스 더패밀리휘트니스(4호점),2018-12-13,,,,20211105.0,폐업,전라북도 전주시 완산구 중화산동2가 595-1 육일빌딩,"전라북도 전주시 완산구 백제대로 289, 육일빌딩 2층 (중화산동2가)","전라북도 전주시 완산구 백제대로 289, 육일빌딩 2층 (중화산동2가)",1,2021-11-05,2021,2018
군산육체미체육도장,1987-06-14,,20131218.0,20141231.0,,휴업,전라북도 군산시 평화동 159-4번지,,전라북도 군산시 평화동 159-4번지,1,2013-12-18,2013,1987
오투짐 휘트니스센터,2005-05-03,,20180227.0,20191231.0,,휴업,전라북도 전주시 완산구 평화동2가 230-115번지,전라북도 전주시 완산구 평화9길 14 (평화동2가),전라북도 전주시 완산구 평화9길 14 (평화동2가),1,2018-02-27,2018,2005
