사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
에임크로스핏,2018-03-30,,,,,영업/정상,강원도 원주시 무실동 1850-6번지,"강원도 원주시 능라동길 72, 5층 (무실동)","강원도 원주시 능라동길 72, 5층 (무실동)",0,,,2018
인제헬스클럽,1996-10-15,,,,,영업/정상,강원도 인제군 인제읍 상동리 31-17번지,강원도 인제군 인제읍 인제로 225,강원도 인제군 인제읍 인제로 225,0,,,1996
코리아헬스,1999-09-20,,,,,영업/정상,강원도 인제군 북면 원통리 668-2,강원도 인제군 북면 원통로 197,강원도 인제군 북면 원통로 197,0,,,1999
굿모닝달림방,2005-07-15,,,,,영업/정상,강원도 인제군 북면 원통리 667번지,강원도 인제군 북면 금강로 56,강원도 인제군 북면 금강로 56,0,,,2005
더블디 휘트니스,2019-11-04,,,,,영업/정상,강원도 홍천군 홍천읍 갈마곡리 39번지,"강원도 홍천군 홍천읍 갈마로9길 16, 2층","강원도 홍천군 홍천읍 갈마로9길 16, 2층",0,,,2019
아이두 트레이닝,2020-02-17,,,,,영업/정상,강원도 원주시 무실동 1726-2,"강원도 원주시 만대공원길 64, 1층 (무실동)","강원도 원주시 만대공원길 64, 1층 (무실동)",0,,,2020
필라테스 본(BONE),2020-03-11,,,,,영업/정상,강원도 강릉시 유천동 763-1,"강원도 강릉시 선수촌로 112, 2층 (유천동)","강원도 강릉시 선수촌로 112, 2층 (유천동)",0,,,2020
크로스핏무도,2020-01-23,,,,,영업/정상,강원도 춘천시 석사동 809-3번지,"강원도 춘천시 후석로 10, 지하1층 (석사동)","강원도 춘천시 후석로 10, 지하1층 (석사동)",0,,,2020
프로핏짐,2020-01-15,,,,,영업/정상,강원도 춘천시 조양동 6-227번지,"강원도 춘천시 시청길 32, 해찬빌딩 5층 (조양동)","강원도 춘천시 시청길 32, 해찬빌딩 5층 (조양동)",0,,,2020
스윅스 스포츠센터,2022-01-13,,,,,영업/정상,강원도 평창군 대관령면 횡계리 278-4 AM호텔 2층,"강원도 평창군 대관령면 송천길 30, AM호텔 2층","강원도 평창군 대관령면 송천길 30, AM호텔 2층",0,,,2022
히어로 짐,2021-12-29,,,,,영업/정상,강원도 춘천시 석사동 431-5 2층,"강원도 춘천시 공지로 159, 2층 (석사동)","강원도 춘천시 공지로 159, 2층 (석사동)",0,,,2021
NKGYM,2022-01-17,,,,,영업/정상,강원도 양양군 양양읍 남문리 205-1,"강원도 양양군 양양읍 남문9길 15-1, 2층","강원도 양양군 양양읍 남문9길 15-1, 2층",0,,,2022
더짐,2021-12-20,,,,,영업/정상,강원도 삼척시 교동 744-7 파인힐빌딩 4층,"강원도 삼척시 청석로 59, 파인힐빌딩 4층 (교동)","강원도 삼척시 청석로 59, 파인힐빌딩 4층 (교동)",0,,,2021
라이징포스 크로스핏,2022-01-11,,,,,영업/정상,강원도 춘천시 석사동 678,"강원도 춘천시 공지로 145-3, 지하1층 (석사동)","강원도 춘천시 공지로 145-3, 지하1층 (석사동)",0,,,2022
크로스핏 블랭크,2021-12-27,,,,,영업/정상,강원도 춘천시 퇴계동 530-5 101호,"강원도 춘천시 안마산로 107, 101호 (퇴계동)","강원도 춘천시 안마산로 107, 101호 (퇴계동)",0,,,2021
원픽짐,2022-01-24,,,,,영업/정상,강원도 영월군 영월읍 하송리 367,강원도 영월군 영월읍 하송로 134-19,강원도 영월군 영월읍 하송로 134-19,0,,,2022
언니PT,2018-08-22,,,,,영업/정상,강원도 춘천시 후평동 90-1번지,"강원도 춘천시 세실로 267, 2층 (후평동)","강원도 춘천시 세실로 267, 2층 (후평동)",0,,,2018
빅토리짐,2020-06-17,,,,,영업/정상,강원도 철원군 갈말읍 신철원리 992-1 대원본가,"강원도 철원군 갈말읍 명성로 184, 대원본가 별관","강원도 철원군 갈말읍 명성로 184, 대원본가 별관",0,,,2020
리핏 스튜디오,2020-05-07,,,,,영업/정상,강원도 원주시 무실동 1880-7번지 301호,"강원도 원주시 솔우물2길 29-1, 3층 1호 (무실동)","강원도 원주시 솔우물2길 29-1, 3층 1호 (무실동)",0,,,2020
FITNESS1(피트니스원),2020-05-25,,,,,영업/정상,강원도 강릉시 포남동 1291-3번지,"강원도 강릉시 하평1길 16-5, 2층 (포남동)","강원도 강릉시 하평1길 16-5, 2층 (포남동)",0,,,2020
드래곤 짐,2020-04-24,,,,,영업/정상,강원도 홍천군 홍천읍 신장대리 79-26번지,"강원도 홍천군 홍천읍 꽃뫼로 92, 2층","강원도 홍천군 홍천읍 꽃뫼로 92, 2층",0,,,2020
스마트 건강관리센터,2020-05-27,,,,,영업/정상,강원도 춘천시 퇴계동 983-2번지 퇴계(2)주공아파트 상가동 206호,"강원도 춘천시 퇴계로 172, 퇴계(2)주공아파트 상가동 206호 (퇴계동)","강원도 춘천시 퇴계로 172, 퇴계(2)주공아파트 상가동 206호 (퇴계동)",0,,,2020
24HOUR FITNESS(24시 헬스),2020-06-10,,,,,영업/정상,강원도 원주시 단구동 1597-1,"강원도 원주시 서원대로 474, 1,2층 (단구동)","강원도 원주시 서원대로 474, 1,2층 (단구동)",0,,,2020
에스핏(S fit),2021-10-01,,,,,영업/정상,강원도 춘천시 동내면 거두리 1102-3,"강원도 춘천시 동내면 춘천순환로 130, 3층","강원도 춘천시 동내면 춘천순환로 130, 3층",0,,,2021
비플로우,2021-10-13,,,,,영업/정상,강원도 원주시 무실동 1857-24,"강원도 원주시 능라동길 9, 3층 (무실동)","강원도 원주시 능라동길 9, 3층 (무실동)",0,,,2021
바디업휘트니스,2021-10-13,,,,,영업/정상,강원도 인제군 인제읍 상동리 96-3 하늘내린호텔,"강원도 인제군 인제읍 비봉로 43, 하늘내린호텔 지하1층","강원도 인제군 인제읍 비봉로 43, 하늘내린호텔 지하1층",0,,,2021
winnergym(위너짐),2021-11-09,,,,,영업/정상,강원도 화천군 화천읍 하리 53-17,"강원도 화천군 화천읍 중앙로6길 42, 2층","강원도 화천군 화천읍 중앙로6길 42, 2층",0,,,2021
더클래스짐,2021-10-14,,,,,영업/정상,강원도 원주시 지정면 가곡리 1345-11,"강원도 원주시 지정면 무릉로 15, 4층","강원도 원주시 지정면 무릉로 15, 4층",0,,,2021
요가헬스365,1999-11-15,,,,,영업/정상,강원도 춘천시 석사동 721-2 석사대우아파트 상가 101호,"강원도 춘천시 우석로101번길 86, 101호 (석사동, 석사대우아파트)","강원도 춘천시 우석로101번길 86, 101호 (석사동, 석사대우아파트)",0,,,1999
JM 휘트니스,2017-08-03,,,,,영업/정상,,"강원도 태백시 대학길 43, 4층 (황지동)","강원도 태백시 대학길 43, 4층 (황지동)",0,,,2017
속초국민체육센터(에어로빅),2014-11-26,,,,,영업/정상,강원도 속초시 조양동 1082-1번지,강원도 속초시 조양로 89 (조양동),강원도 속초시 조양로 89 (조양동),0,,,2014
몸존휘트니스,2015-06-15,,,,,영업/정상,강원도 속초시 조양동 1500-4번지,강원도 속초시 동해대로 4137 (조양동),강원도 속초시 동해대로 4137 (조양동),0,,,2015
헬스코리아,2009-10-15,,,,,영업/정상,강원도 삼척시 남양동 326-5 진성빌딩 5충,"강원도 삼척시 척주로 26, 진성빌딩 5층 (남양동)","강원도 삼척시 척주로 26, 진성빌딩 5층 (남양동)",0,,,2009
헬스파크,2012-09-24,,,,,영업/정상,강원도 삼척시 남양동 332번지 현진빌딩 1001호,"강원도 삼척시 중앙로 214, 10층 1001호 (남양동, 현진빌딩)","강원도 삼척시 중앙로 214, 10층 1001호 (남양동, 현진빌딩)",0,,,2012
골드 헬스클럽,2013-04-24,,,,,영업/정상,강원도 삼척시 남양동 34-22 남양새마을금고,"강원도 삼척시 진주로 28-41, 남양새마을금고 5층 (남양동)","강원도 삼척시 진주로 28-41, 남양새마을금고 5층 (남양동)",0,,,2013
플레이존(탁구장),2016-06-21,,,,,영업/정상,,"강원도 삼척시 수로부인길 16-4, a동 1층 (갈천동, (주)대명레저산업삼척지점)","강원도 삼척시 수로부인길 16-4, a동 1층 (갈천동, (주)대명레저산업삼척지점)",0,,,2016
S.P.T개인운동센터,2018-05-08,,,,,영업/정상,강원도 삼척시 남양동 16-1번지,"강원도 삼척시 중앙로 239, 2층 2호 (남양동)","강원도 삼척시 중앙로 239, 2층 2호 (남양동)",0,,,2018
경헬스클럽,2003-04-22,,,,,영업/정상,강원도 삼척시 도계읍 전두리 63번지,,강원도 삼척시 도계읍 전두리 63번지,0,,,2003
금강 휘트니스,2003-04-22,,,,,영업/정상,강원도 삼척시 정상동 344-3번지,"강원도 삼척시 정상안길 97, 금강프라자 (정상동)","강원도 삼척시 정상안길 97, 금강프라자 (정상동)",0,,,2003
굿모닝여성전용헬스클럽,2003-04-22,,,,,영업/정상,강원도 삼척시 남양동 16-4번지,강원도 삼척시 척주로 27 (남양동),강원도 삼척시 척주로 27 (남양동),0,,,2003
스카이스파헬스클럽,2003-04-22,,,,,영업/정상,강원도 삼척시 갈천동 104-2번지,,강원도 삼척시 갈천동 104-2번지,0,,,2003
휘트니스센터,2011-08-01,,,,,영업/정상,강원도 정선군 사북읍 사북리 424 4층,강원도 정선군 사북읍 하이원길 265 (하이원리조트),강원도 정선군 사북읍 하이원길 265 (하이원리조트),0,,,2011
못골불한증막 헬스장,2011-10-12,,,,,영업/정상,강원도 정선군 고한읍 고한리 산 213-1번지 못골불한증막찜질방,강원도 정선군 고한읍 함백산로 1592 (못골찜질방),강원도 정선군 고한읍 함백산로 1592 (못골찜질방),0,,,2011
스카이헬스,2013-05-16,,,,,영업/정상,강원도 정선군 사북읍 사북리 294-14번지,강원도 정선군 사북읍 파랑새길 294-14,강원도 정선군 사북읍 파랑새길 294-14,0,,,2013
썬휘트니스클럽,1993-01-29,,,,,영업/정상,강원도 태백시 황지동 219-24,"강원도 태백시 고원로 71, 2층 (황지동)","강원도 태백시 고원로 71, 2층 (황지동)",0,,,1993
강원헬스클럽,1999-10-25,,,,,영업/정상,강원도 태백시 황지동 25-103번지,강원도 태백시 황지연못길 4 (황지동),강원도 태백시 황지연못길 4 (황지동),0,,,1999
여성헬스자유공간,2004-10-20,,,,,영업/정상,강원도 태백시 황지동 39-56번지,강원도 태백시 황지로 168-2 (황지동),강원도 태백시 황지로 168-2 (황지동),0,,,2004
삼성휘트니스,2005-11-02,,,,,영업/정상,강원도 태백시 황지동 73-15번지 삼성디지털프라자 3층,"강원도 태백시 태백로 992, 3층 (황지동, 삼성디지털프라자)","강원도 태백시 태백로 992, 3층 (황지동, 삼성디지털프라자)",0,,,2005
근로자복지관헬스장,2014-07-08,,,,,영업/정상,강원도 태백시 장성동 150-72번지 태백시근로자종합복지관 1층,"강원도 태백시 보드미길 40, 1층 (장성동, 태백시근로자종합복지관)","강원도 태백시 보드미길 40, 1층 (장성동, 태백시근로자종합복지관)",0,,,2014
BODY GYM,2015-04-28,,,,,영업/정상,강원도 태백시 황지동 200-32번지,"강원도 태백시 번영로 152, 304호 (황지동)","강원도 태백시 번영로 152, 304호 (황지동)",0,,,2015
strong GYM FIT,2016-04-07,,,,,영업/정상,,강원도 태백시 번영로 369 (황지동),강원도 태백시 번영로 369 (황지동),0,,,2016
아로마,2013-05-30,,,,,영업/정상,강원도 정선군 사북읍 직전리 590-1번지,강원도 정선군 사북읍 직전로 226,강원도 정선군 사북읍 직전로 226,0,,,2013
웰니스클럽,2017-12-29,,,,,영업/정상,강원도 정선군 북평면 숙암리 482 파크로쉬,"강원도 정선군 북평면 중봉길 9-12, 파크로쉬 2층","강원도 정선군 북평면 중봉길 9-12, 파크로쉬 2층",0,,,2017
한스바디핏(HAN'S  BODY  FIT),2017-09-06,,,,,영업/정상,강원도 속초시 조양동 1510-3번지,"강원도 속초시 선사로5길 35, 2층 (조양동)","강원도 속초시 선사로5길 35, 2층 (조양동)",0,,,2017
속초스트롱짐,2017-12-27,,,,,영업/정상,강원도 속초시 교동 669-9번지,"강원도 속초시 중앙로 3, 1동 4층 403호 (교동)","강원도 속초시 중앙로 3, 1동 4층 403호 (교동)",0,,,2017
영헬스타운,2004-12-02,,,,,영업/정상,강원도 정선군 정선읍 봉양리 422-1번지,강원도 정선군 정선읍 세대길 2,강원도 정선군 정선읍 세대길 2,0,,,2004
ES sporex,2008-10-29,,,,,영업/정상,강원도 정선군 정선읍 봉양리 46-16,강원도 정선군 정선읍 녹송로 91,강원도 정선군 정선읍 녹송로 91,0,,,2008
하이캐슬 체력단련실,2011-01-20,,,,,영업/정상,강원도 정선군 사북읍 사북리 469번지,강원도 정선군 사북읍 하이원길 202 (하이캐슬슬),강원도 정선군 사북읍 하이원길 202 (하이캐슬슬),0,,,2011
제로짐,2017-03-08,,,,,영업/정상,,강원도 양구군 양구읍 비봉로 64-4,강원도 양구군 양구읍 비봉로 64-4,0,,,2017
BIG헬스클럽,2002-10-30,,,,,영업/정상,강원도 화천군 사내면 사창리,강원도 화천군 사내면 문화마을1길 27-15,강원도 화천군 사내면 문화마을1길 27-15,0,,,2002
김선희 GX휘트니스,2015-07-17,,,,,영업/정상,강원도 화천군 화천읍 하리 34-1번지,강원도 화천군 화천읍 상승로 45-15,강원도 화천군 화천읍 상승로 45-15,0,,,2015
뽀빠이헬스클럽,1997-07-25,,,,,영업/정상,강원도 속초시 교동 737-7번지 아남프라자6층,"강원도 속초시 동해대로 4236, 6층 (교동, 아남프라자)","강원도 속초시 동해대로 4236, 6층 (교동, 아남프라자)",0,,,1997
청초스포츠센터,2005-02-02,,,,,영업/정상,강원도 속초시 조양동 1034-49번지 청초프라자(우노쎄오) 303호,"강원도 속초시 동해대로 4030, 303호 (조양동, 청초프라자)","강원도 속초시 동해대로 4030, 303호 (조양동, 청초프라자)",0,,,2005
엠브이피짐(MVP GYM),2010-12-30,,,,,영업/정상,강원도 속초시 교동 781-60,강원도 속초시 미시령로3359번길 20 (교동),강원도 속초시 미시령로3359번길 20 (교동),0,,,2010
퍼스트 휘트니스,2014-08-19,,,,,영업/정상,,강원도 속초시 동해대로 4113 (조양동),강원도 속초시 동해대로 4113 (조양동),0,,,2014
속초국민체육센터(헬스장),2014-11-24,,,,,영업/정상,강원도 속초시 조양동 1082-1번지,강원도 속초시 조양로 89 (조양동),강원도 속초시 조양로 89 (조양동),0,,,2014
새로워 GYM,2018-07-31,,,,,영업/정상,강원도 강릉시 홍제동 637-6번지,"강원도 강릉시 사임당로 131, 1동 301호 (홍제동)","강원도 강릉시 사임당로 131, 1동 301호 (홍제동)",0,,,2018
고고짐 단구점,2018-07-25,,,,,영업/정상,강원도 원주시 단구동 1589-2번지 청솔1차아파트,"강원도 원주시 늘품로 8, 청솔1차아파트 상가동 4층 (단구동)","강원도 원주시 늘품로 8, 청솔1차아파트 상가동 4층 (단구동)",0,,,2018
핏앤피트니스,2018-07-27,,,,,영업/정상,강원도 원주시 무실동 1857-12번지,"강원도 원주시 능라동길 47, 802호 (무실동)","강원도 원주시 능라동길 47, 802호 (무실동)",0,,,2018
