사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
머슬헬프,2017-05-12,,,,,영업/정상,전라남도 화순군 화순읍 만연리 238-9,"전라남도 화순군 화순읍 만연로 66-11, 3,4층","전라남도 화순군 화순읍 만연로 66-11, 3,4층",0,,,2017
S휘트니스 다이어트복싱,2014-09-04,,,,,영업/정상,전라남도 해남군 해남읍 구교리 306-1번지,전라남도 해남군 해남읍 구교2길 13,전라남도 해남군 해남읍 구교2길 13,0,,,2014
휴머니즈 헬스타운,2019-09-30,,,,,영업/정상,전라남도 완도군 완도읍 가용리 1070-1번지,"전라남도 완도군 완도읍 개포로145번길 7-4, 2층 1호","전라남도 완도군 완도읍 개포로145번길 7-4, 2층 1호",0,,,2019
텐모어휘트니스,2019-07-29,,,,,영업/정상,전라남도 나주시 남평읍 동사리 362-3,"전라남도 나주시 남평읍 강변1길 8, 4층 401호","전라남도 나주시 남평읍 강변1길 8, 4층 401호",0,,,2019
머슬팩토리,2019-09-18,,,,,영업/정상,전라남도 광양시 중동 1636-2번지 3층,"전라남도 광양시 중마중앙로 81, 3층 (중동)","전라남도 광양시 중마중앙로 81, 3층 (중동)",0,,,2019
JN휘트니스,2019-06-27,,,,,영업/정상,전라남도 화순군 화순읍 만연리 238-2 건영빌딩,"전라남도 화순군 화순읍 만연로 72-1, 건영빌딩","전라남도 화순군 화순읍 만연로 72-1, 건영빌딩",0,,,2019
워너핏,2022-04-08,,,,,영업/정상,전라남도 광양시 광양읍 덕례리 1728-1,"전라남도 광양시 광양읍 대림오성로 112, 3층","전라남도 광양시 광양읍 대림오성로 112, 3층",0,,,2022
드림 휘트니스,2016-10-17,,,,,영업/정상,,전라남도 영광군 영광읍 물무로 214,전라남도 영광군 영광읍 물무로 214,0,,,2016
H GYM,2019-10-22,,,,,영업/정상,전라남도 나주시 빛가람동 348-8,"전라남도 나주시 배멧3길 11, 6층 (빛가람동)","전라남도 나주시 배멧3길 11, 6층 (빛가람동)",0,,,2019
헬스PT,2019-11-06,,,,,영업/정상,전라남도 순천시 풍덕동 870-2번지 여자만횟집,"전라남도 순천시 풍덕주택길 56, 여자만횟집 (풍덕동)","전라남도 순천시 풍덕주택길 56, 여자만횟집 (풍덕동)",0,,,2019
한울GYM,2022-03-30,,,,,영업/정상,전라남도 무안군 삼향읍 남악리 2149,"전라남도 무안군 삼향읍 남악3로 56, 남악연세메디타워 7층","전라남도 무안군 삼향읍 남악3로 56, 남악연세메디타워 7층",0,,,2022
힘피트니스,2022-03-18,,,,,영업/정상,전라남도 광양시 중동 1674 광양시티프라자,"전라남도 광양시 광장로 125, 광양시티프라자 205동 (중동)","전라남도 광양시 광장로 125, 광양시티프라자 205동 (중동)",0,,,2022
더 화이트짐,2022-03-15,,,,,영업/정상,전라남도 나주시 빛가람동 336-6,"전라남도 나주시 중야2길 8, 3층 (빛가람동)","전라남도 나주시 중야2길 8, 3층 (빛가람동)",0,,,2022
버서커 P.T,2022-03-11,,,,,영업/정상,전라남도 나주시 빛가람동 194-2,"전라남도 나주시 상야2길 22, 선도타워 6층 605호 (빛가람동)","전라남도 나주시 상야2길 22, 선도타워 6층 605호 (빛가람동)",0,,,2022
휘트니스S,2020-02-07,,,,,영업/정상,"전라남도 목포시 옥암동 1373-3번지 펠리시티몰 3,5호","전라남도 목포시 남악로 22-22, 펠리시티몰 D동 3,5층 (옥암동)","전라남도 목포시 남악로 22-22, 펠리시티몰 D동 3,5층 (옥암동)",0,,,2020
바디스미스 웅천,2020-03-12,,,,,영업/정상,전라남도 여수시 웅천동 1638-17,"전라남도 여수시 웅천7길 17, 3층 (웅천동)","전라남도 여수시 웅천7길 17, 3층 (웅천동)",0,,,2020
밀땅 휘트니스,2020-01-14,,,,,영업/정상,전라남도 순천시 연향동 1437-10 동방레져스포츠,"전라남도 순천시 충효로 89, 동방레져스포츠 (연향동)","전라남도 순천시 충효로 89, 동방레져스포츠 (연향동)",0,,,2020
GYM212,2020-01-20,,,,,영업/정상,전라남도 순천시 해룡면 신대리 1988-2,"전라남도 순천시 해룡면 향매로 113, 2층","전라남도 순천시 해룡면 향매로 113, 2층",0,,,2020
라이브 휘트니스,2020-01-31,,,,,영업/정상,전라남도 순천시 용당동 580-26번지,"전라남도 순천시 삼산로 61, 3층 (용당동)","전라남도 순천시 삼산로 61, 3층 (용당동)",0,,,2020
헐크짐,2020-01-28,,,,,영업/정상,전라남도 광양시 광양읍 칠성리 188-14번지,"전라남도 광양시 광양읍 칠성로 52, 2층","전라남도 광양시 광양읍 칠성로 52, 2층",0,,,2020
바른자세운동센터 세움,2020-04-02,,,,,영업/정상,"전라남도 목포시 상동 525번지 영신관 1층 101호, 102호","전라남도 목포시 영산로 413-1, 영신관 1층 101호,102호 (상동)","전라남도 목포시 영산로 413-1, 영신관 1층 101호,102호 (상동)",0,,,2020
S GYM,2022-01-09,,,,,영업/정상,전라남도 해남군 해남읍 해리 347-2,"전라남도 해남군 해남읍 남부순환로 37, 2층","전라남도 해남군 해남읍 남부순환로 37, 2층",0,,,2022
(주)움직임스타 더바벨,2021-12-28,,,,,영업/정상,전라남도 완도군 완도읍 군내리 1404,전라남도 완도군 완도읍 장보고대로248번길 39,전라남도 완도군 완도읍 장보고대로248번길 39,0,,,2021
짐버튼,2021-12-22,,,,,영업/정상,전라남도 나주시 빛가람동 345,"전라남도 나주시 문화로 216, 208호 (빛가람동)","전라남도 나주시 문화로 216, 208호 (빛가람동)",0,,,2021
호텔JCS여수(헬스),2022-01-03,,,,,영업/정상,전라남도 여수시 돌산읍 평사리 1404-1,전라남도 여수시 돌산읍 돌산로 3169-14,전라남도 여수시 돌산읍 돌산로 3169-14,0,,,2022
오늘도 헬스,2022-01-10,,,,,영업/정상,전라남도 영광군 영광읍 녹사리 37-15,"전라남도 영광군 영광읍 천년로 1436, 2층","전라남도 영광군 영광읍 천년로 1436, 2층",0,,,2022
JP Bodyfit,2022-01-10,,,,,영업/정상,전라남도 목포시 산정동 1727-6 2층,"전라남도 목포시 고하대로 732, 2층 (산정동)","전라남도 목포시 고하대로 732, 2층 (산정동)",0,,,2022
크로스핏 빛,2021-12-20,,,,,영업/정상,전라남도 목포시 옥암동 1032-10,전라남도 목포시 옥암로 20-1 (옥암동),전라남도 목포시 옥암로 20-1 (옥암동),0,,,2021
에이치짐,2021-12-16,,,,,영업/정상,전라남도 순천시 해룡면 상삼리 383-2,전라남도 순천시 해룡면 지봉로 390,전라남도 순천시 해룡면 지봉로 390,0,,,2021
운동의 미학,2022-01-05,,,,,영업/정상,전라남도 광양시 중동 1566-2,"전라남도 광양시 진등1길 12, 3층 (중동)","전라남도 광양시 진등1길 12, 3층 (중동)",0,,,2022
CK GYM,2018-09-04,,,,,영업/정상,전라남도 고흥군 고흥읍 서문리 219-48번지 일반음식점,"전라남도 고흥군 고흥읍 터미널길 34, CKGYM 3층","전라남도 고흥군 고흥읍 터미널길 34, CKGYM 3층",0,,,2018
라이언 휘트니스,2018-08-27,,,,,영업/정상,전라남도 광양시 중동 1590 광양써니밸리아파트,"전라남도 광양시 사동로 139, 상가동 3층 301~304호 (중동, 광양써니밸리아파트)","전라남도 광양시 사동로 139, 상가동 3층 301~304호 (중동, 광양써니밸리아파트)",0,,,2018
Black fit 진도점,2020-04-02,,,,,영업/정상,전라남도 진도군 진도읍 남동리 782-1 진도공용버스터미널,"전라남도 진도군 진도읍 남문길 5, 진도공용버스터미널 3층","전라남도 진도군 진도읍 남문길 5, 진도공용버스터미널 3층",0,,,2020
선스피닝짐,2020-03-30,,,,,영업/정상,전라남도 구례군 구례읍 봉동리 198-15번지,"전라남도 구례군 구례읍 중앙로 62, 2층","전라남도 구례군 구례읍 중앙로 62, 2층",0,,,2020
천담수헬스사우나,2020-04-13,,,,,영업/정상,전라남도 순천시 조례동 922-4번지 패밀리건강랜드,"전라남도 순천시 신월큰길 39, 패밀리건강랜드 (조례동)","전라남도 순천시 신월큰길 39, 패밀리건강랜드 (조례동)",0,,,2020
BBMC P·T SHOP,2020-05-29,,,,,영업/정상,전라남도 목포시 옥암동 1248-4번지 2층,"전라남도 목포시 남악1로52번길 12-4, 2층 (옥암동)","전라남도 목포시 남악1로52번길 12-4, 2층 (옥암동)",0,,,2020
보석사우나 헬스장,2020-06-05,,,,,영업/정상,전라남도 해남군 해남읍 해리 461-1,"전라남도 해남군 해남읍 해리3길 9, 3층","전라남도 해남군 해남읍 해리3길 9, 3층",0,,,2020
헤이브 짐,2020-06-08,,,,,영업/정상,전라남도 목포시 상동 889-5 SL빌딩 8층,"전라남도 목포시 백년대로 304, SL빌딩 8층 (상동)","전라남도 목포시 백년대로 304, SL빌딩 8층 (상동)",0,,,2020
대나무랜드,2020-04-06,,,,,영업/정상,전라남도 담양군 담양읍 백동리 270-3번지 대나무랜드,"전라남도 담양군 담양읍 삼거리길 18, 대나무랜드 3층","전라남도 담양군 담양읍 삼거리길 18, 대나무랜드 3층",0,,,2020
뉴바디짐,2020-05-12,,,,,영업/정상,전라남도 여수시 웅천동 1696-1,"전라남도 여수시 예울마루로 37-21, 3층 (웅천동)","전라남도 여수시 예울마루로 37-21, 3층 (웅천동)",0,,,2020
여문휘트니스,2021-11-19,,,,,영업/정상,전라남도 여수시 문수동 265-35,전라남도 여수시 문수2길 9-11 (문수동),전라남도 여수시 문수2길 9-11 (문수동),0,,,2021
TAK stadium,2021-11-26,,,,,영업/정상,전라남도 순천시 풍덕동 870-1 새마을금고,"전라남도 순천시 풍덕주택길 52, 새마을금고 4층 (풍덕동)","전라남도 순천시 풍덕주택길 52, 새마을금고 4층 (풍덕동)",0,,,2021
JH 피트니스,2021-11-17,,,,,영업/정상,전라남도 완도군 보길면 부황리 171-1,전라남도 완도군 보길면 부황길 19-4,전라남도 완도군 보길면 부황길 19-4,0,,,2021
프라우드짐,2021-11-10,,,,,영업/정상,전라남도 광양시 광영동 764-2,"전라남도 광양시 광영로 120, 1층 (광영동)","전라남도 광양시 광영로 120, 1층 (광영동)",0,,,2021
바른운동,2018-08-01,,,,,영업/정상,전라남도 순천시 오천동 964-2번지 G-Place 오 502호,"전라남도 순천시 오천6길 24, G-Place 오 502호 (오천동)","전라남도 순천시 오천6길 24, G-Place 오 502호 (오천동)",0,,,2018
터미널 휘트니스,2020-06-24,,,,,영업/정상,전라남도 여수시 오림동 434,전라남도 여수시 좌수영로 276 (오림동),전라남도 여수시 좌수영로 276 (오림동),0,,,2020
울프피트니스,2020-07-15,,,,,영업/정상,"전라남도 목포시 옥암동 1225-1 법원프라자 9, 10층","전라남도 목포시 후광대로 110, 법원프라자 9,10층 (옥암동)","전라남도 목포시 후광대로 110, 법원프라자 9,10층 (옥암동)",0,,,2020
제이에스 필라테스&짐,2020-08-07,,,,,영업/정상,전라남도 순천시 조례동 1604-7,전라남도 순천시 장선배기2길 6 (조례동),전라남도 순천시 장선배기2길 6 (조례동),0,,,2020
BRICKS GYM,2020-07-20,,,,,영업/정상,전라남도 나주시 빛가람동 196-1,"전라남도 나주시 우정로 56, 토담리치타워 A동 2층 201호 (빛가람동)","전라남도 나주시 우정로 56, 토담리치타워 A동 2층 201호 (빛가람동)",0,,,2020
PK휘트니스,2020-09-01,,,,,영업/정상,전라남도 순천시 조례동 525-1 더벨류넘버2,"전라남도 순천시 장승길 48, 더벨류넘버2 2,3층 (조례동)","전라남도 순천시 장승길 48, 더벨류넘버2 2,3층 (조례동)",0,,,2020
타이거 휘트니스,2020-08-06,,,,,영업/정상,전라남도 순천시 조례동 606-3,전라남도 순천시 백강로 367 (조례동),전라남도 순천시 백강로 367 (조례동),0,,,2020
머슬팩토리(근육공장),2021-07-28,,,,,영업/정상,전라남도 광양시 광양읍 덕례리 340-2,"전라남도 광양시 광양읍 인덕로 922, 3층","전라남도 광양시 광양읍 인덕로 922, 3층",0,,,2021
디비피트니스랩 용해,2021-07-14,,,,,영업/정상,전라남도 목포시 용해동 586-38 2층,"전라남도 목포시 대양로 129, 2층 (용해동)","전라남도 목포시 대양로 129, 2층 (용해동)",0,,,2021
REAL GYM,2021-07-20,,,,,영업/정상,전라남도 순천시 조례동 541-2,"전라남도 순천시 태봉길 41, 드림프라자 202호 (조례동)","전라남도 순천시 태봉길 41, 드림프라자 202호 (조례동)",0,,,2021
FITENESSY,2021-07-08,,,,,영업/정상,전라남도 고흥군 도양읍 봉암리 3122 소매점,"전라남도 고흥군 도양읍 우주항공로 39, 소매점","전라남도 고흥군 도양읍 우주항공로 39, 소매점",0,,,2021
피트니스스타 화순점,2021-07-09,,,,,영업/정상,전라남도 화순군 화순읍 대리 115-4,"전라남도 화순군 화순읍 충의로 6, 미리내빌딩 4층","전라남도 화순군 화순읍 충의로 6, 미리내빌딩 4층",0,,,2021
CK피트니스,2021-07-09,,,,,영업/정상,전라남도 무안군 삼향읍 남악리 2205,"전라남도 무안군 삼향읍 대죽동로 43, 3층","전라남도 무안군 삼향읍 대죽동로 43, 3층",0,,,2021
나음짐,2021-08-23,,,,,영업/정상,전라남도 나주시 빛가람동 196-4 더클래스빌딩,"전라남도 나주시 우정로 72, 더클래스빌딩 B동 605~607호 (빛가람동)","전라남도 나주시 우정로 72, 더클래스빌딩 B동 605~607호 (빛가람동)",0,,,2021
티엘티 바디킹,2021-08-11,,,,,영업/정상,전라남도 목포시 석현동 1168-33 3층,"전라남도 목포시 옥암로 173, 3층 (석현동)","전라남도 목포시 옥암로 173, 3층 (석현동)",0,,,2021
현무태권도,2022-11-30,,,,,영업/정상,전라남도 해남군 해남읍 해리 709 미림아파트,"전라남도 해남군 해남읍 성동1길 16-8, 1, 2층 (미림아파트)","전라남도 해남군 해남읍 성동1길 16-8, 1, 2층 (미림아파트)",0,,,2022
더드림PT,2022-11-24,,,,,영업/정상,전라남도 광양시 중동 1557-12,"전라남도 광양시 진등1길 31, 1층 (중동)","전라남도 광양시 진등1길 31, 1층 (중동)",0,,,2022
번짐,2021-05-06,,,,,영업/정상,전라남도 광양시 마동 1108-1,전라남도 광양시 사동로 261 (마동),전라남도 광양시 사동로 261 (마동),0,,,2021
GYM승,2021-06-28,,,,,영업/정상,전라남도 여수시 여서동 491-12,전라남도 여수시 대치3길 5-3 (여서동),전라남도 여수시 대치3길 5-3 (여서동),0,,,2021
헬스로드,2021-06-02,,,,,영업/정상,전라남도 나주시 빛가람동 806-2,"전라남도 나주시 그린로 229, 그린타원 2층 201, 202호 (빛가람동)","전라남도 나주시 그린로 229, 그린타원 2층 201, 202호 (빛가람동)",0,,,2021
브이아이피짐,2021-07-02,,,,,영업/정상,전라남도 무안군 일로읍 오룡리 120,"전라남도 무안군 일로읍 오남로1길 28, 2층 201~202호","전라남도 무안군 일로읍 오남로1길 28, 2층 201~202호",0,,,2021
짐나인,2021-06-15,,,,,영업/정상,전라남도 나주시 빛가람동 196-3,"전라남도 나주시 상야1길 7, 예가람타워 3층 301, 302, 303호 (빛가람동)","전라남도 나주시 상야1길 7, 예가람타워 3층 301, 302, 303호 (빛가람동)",0,,,2021
Play Ground,2021-06-15,,,,,영업/정상,전라남도 나주시 빛가람동 192-3,"전라남도 나주시 빛가람로 685, 비전타워 2층 205호 (빛가람동)","전라남도 나주시 빛가람로 685, 비전타워 2층 205호 (빛가람동)",0,,,2021
오늘너핏,2021-06-18,,,,,영업/정상,전라남도 순천시 왕지동 857-13,"전라남도 순천시 왕지3길 4-93, 2층 (왕지동)","전라남도 순천시 왕지3길 4-93, 2층 (왕지동)",0,,,2021
라이브휘트니스(풍덕점),2021-06-07,,,,,영업/정상,전라남도 순천시 덕암동 151 메가박스,"전라남도 순천시 충효로 15, 메가박스 2층 (덕암동)","전라남도 순천시 충효로 15, 메가박스 2층 (덕암동)",0,,,2021
JUN FITNESS,2021-06-01,,,,,영업/정상,전라남도 고흥군 고흥읍 남계리 439-3 사무소,"전라남도 고흥군 고흥읍 신계학림길 16, 사무소 2층","전라남도 고흥군 고흥읍 신계학림길 16, 사무소 2층",0,,,2021
빅짐휘트니스,2018-09-13,,,,,영업/정상,전라남도 목포시 산정동 994-4 중앙하이츠,"전라남도 목포시 양을로41번길 42, 중앙하이츠 201호 (산정동)","전라남도 목포시 양을로41번길 42, 중앙하이츠 201호 (산정동)",0,,,2018
THE H BODY,2018-10-01,,,,,영업/정상,전라남도 순천시 조례동 1833-5번지 미니스톱(5층),"전라남도 순천시 왕궁길 5, 미니스톱 5층 (조례동)","전라남도 순천시 왕궁길 5, 미니스톱 5층 (조례동)",0,,,2018
플러스 짐,2018-09-17,,,,,영업/정상,전라남도 진도군 진도읍 남동리 130-2 기아자동차,"전라남도 진도군 진도읍 남산로 106, 기아자동차","전라남도 진도군 진도읍 남산로 106, 기아자동차",0,,,2018
"66"" 파워하우스짐""",2020-07-08,,,,,영업/정상,전라남도 곡성군 곡성읍 읍내리 792,"전라남도 곡성군 곡성읍 중앙로 66, 2층","전라남도 곡성군 곡성읍 중앙로 66, 2층",0,,,2020
목원헬스,2020-09-10,,,,,영업/정상,전라남도 목포시 남교동 88-55 2층,"전라남도 목포시 삼일로13번길 21, 2층 (남교동)","전라남도 목포시 삼일로13번길 21, 2층 (남교동)",0,,,2020
에이치짐,2020-09-11,,,,,영업/정상,전라남도 순천시 용당동 562-1,"전라남도 순천시 삼산로 94, 4,5층 (용당동)","전라남도 순천시 삼산로 94, 4,5층 (용당동)",0,,,2020
슬림스퀘어짐,2020-09-18,,,,,영업/정상,전라남도 광양시 중동 1584-1,"전라남도 광양시 진등1길 3-16, jh빌딩 2층 (중동)","전라남도 광양시 진등1길 3-16, jh빌딩 2층 (중동)",0,,,2020
몸매공작소,2020-09-25,,,,,영업/정상,전라남도 목포시 상동 1117-18 3층,"전라남도 목포시 평화로20번길 16, 3층 (상동)","전라남도 목포시 평화로20번길 16, 3층 (상동)",0,,,2020
바디스미스 미평점,2020-09-24,,,,,영업/정상,전라남도 여수시 둔덕동 487-2,전라남도 여수시 둔덕7길 46-15 (둔덕동),전라남도 여수시 둔덕7길 46-15 (둔덕동),0,,,2020
다짐휘트니스,2020-10-16,,,,,영업/정상,전라남도 광양시 광양읍 인동리 261-3,"전라남도 광양시 광양읍 숲샘길 129, 3층","전라남도 광양시 광양읍 숲샘길 129, 3층",0,,,2020
여수헬스 스파랜드,2022-09-20,,,,,영업/정상,전라남도 여수시 남산동 4 (주)여수수산물특화시장,전라남도 여수시 남산로 60-31 (주)여수수산물특화시장 3층 (남산동),전라남도 여수시 남산로 60-31 (주)여수수산물특화시장 3층 (남산동),0,,,2022
야무짐,2022-09-30,,,,,영업/정상,전라남도 여수시 선원동 1343-5,"전라남도 여수시 도원로 175, 5층 (선원동)","전라남도 여수시 도원로 175, 5층 (선원동)",0,,,2022
J·J헬스클럽 2호점,2022-10-06,,,,,영업/정상,전라남도 목포시 상동 981-3,"전라남도 목포시 비파로43번길 40, 1층 (상동)","전라남도 목포시 비파로43번길 40, 1층 (상동)",0,,,2022
에이스핏짐,2022-09-08,,,,,영업/정상,전라남도 여수시 학동 85-23,"전라남도 여수시 망마로 40, 6층 (학동)","전라남도 여수시 망마로 40, 6층 (학동)",0,,,2022
Justice PT Studio,2022-09-21,,,,,영업/정상,전라남도 순천시 용당동 577,"전라남도 순천시 용당삼산로 18, 2층 (용당동)","전라남도 순천시 용당삼산로 18, 2층 (용당동)",0,,,2022
센트럴휘트니스,2021-04-23,,,,,영업/정상,전라남도 순천시 해룡면 신대리 1973-2,"전라남도 순천시 해룡면 향매로 59, 2층","전라남도 순천시 해룡면 향매로 59, 2층",0,,,2021
제이피트니스,2021-04-26,,,,,영업/정상,전라남도 강진군 군동면 호계리 738-6,"전라남도 강진군 군동면 진흥로 15-1, 케이원오피스텔 1층 101호","전라남도 강진군 군동면 진흥로 15-1, 케이원오피스텔 1층 101호",0,,,2021
킹덤 휘트니스,2021-03-30,,,,,영업/정상,전라남도 여수시 웅천동 1699-9,전라남도 여수시 예울마루로 35-60 (웅천동),전라남도 여수시 예울마루로 35-60 (웅천동),0,,,2021
Z피트니스 복싱,2022-07-28,,,,,영업/정상,전라남도 순천시 왕지동 871-10,전라남도 순천시 왕지2길 9-3 (왕지동),전라남도 순천시 왕지2길 9-3 (왕지동),0,,,2022
중흥토건(주) 어뮤즈스파 남악점,2022-08-22,,,,,영업/정상,전라남도 무안군 삼향읍 남악리 2276 상가동 201-1호,"전라남도 무안군 삼향읍 남악2로22번길 30-33, 남악신도시 중흥에스클래스 퍼스트뷰 상가동 2층 201-1호","전라남도 무안군 삼향읍 남악2로22번길 30-33, 남악신도시 중흥에스클래스 퍼스트뷰 상가동 2층 201-1호",0,,,2022
프라우드짐,2022-07-04,,,,,영업/정상,전라남도 광양시 광양읍 용강리 869-10,"전라남도 광양시 광양읍 용강로 39, 2층","전라남도 광양시 광양읍 용강로 39, 2층",0,,,2022
평생헬스,2022-08-02,,,,,영업/정상,전라남도 화순군 화순읍 향청리 9-3,"전라남도 화순군 화순읍 중앙로 69, 4층","전라남도 화순군 화순읍 중앙로 69, 4층",0,,,2022
마음가짐,2022-08-01,,,,,영업/정상,전라남도 여수시 웅천동 1695-2,"전라남도 여수시 예울마루로 41, 2층 (웅천동)","전라남도 여수시 예울마루로 41, 2층 (웅천동)",0,,,2022
현대삼호한마음회관 체력단련장,2019-01-04,,,,,영업/정상,전라남도 영암군 삼호읍 용당리 2178-2 삼호한마음회관,"전라남도 영암군 삼호읍 신항로 63-12, 삼호한마음회관","전라남도 영암군 삼호읍 신항로 63-12, 삼호한마음회관",0,,,2019
디오션피트니스,2018-12-07,,,,,영업/정상,전라남도 여수시 소호동 923번지 디오션리조트,전라남도 여수시 소호로 295 (소호동),전라남도 여수시 소호로 295 (소호동),0,,,2018
(주)갤럭시스포츠,2018-12-12,,,,,영업/정상,전라남도 여수시 화장동 219-5번지,전라남도 여수시 주삼덕양로 78 (화장동),전라남도 여수시 주삼덕양로 78 (화장동),0,,,2018
태양의바디스토리,2018-12-07,,,,,영업/정상,전라남도 순천시 해룡면 신대리 2037-4번지 201호,"전라남도 순천시 해룡면 신대로 2, 2층 201호","전라남도 순천시 해룡면 신대로 2, 2층 201호",0,,,2018
몸을짓다,2020-12-15,,,,,영업/정상,전라남도 여수시 소라면 죽림리 1186-2,"전라남도 여수시 소라면 죽림중앙로 52, 401호","전라남도 여수시 소라면 죽림중앙로 52, 401호",0,,,2020
짐포유,2020-12-15,,,,,영업/정상,전라남도 광양시 중동 1360-37,"전라남도 광양시 시청로 27, 2층 (중동)","전라남도 광양시 시청로 27, 2층 (중동)",0,,,2020
황프로짐,2020-11-24,,,,,영업/정상,전라남도 나주시 빛가람동 286-2 601호,"전라남도 나주시 배멧1길 18, 6층 601호 (빛가람동)","전라남도 나주시 배멧1길 18, 6층 601호 (빛가람동)",0,,,2020
맥스큐짐 힘피트니스 광양읍점,2020-12-23,,,,,영업/정상,전라남도 광양시 광양읍 칠성리 1000-9,"전라남도 광양시 광양읍 인덕로 1063, 3층","전라남도 광양시 광양읍 인덕로 1063, 3층",0,,,2020
크로스핏야인,2021-01-27,,,,,영업/정상,전라남도 순천시 조례동 1264 디지털프라자전자랜드,"전라남도 순천시 충효로 109, 디지털프라자전자랜드 지하층 (조례동)","전라남도 순천시 충효로 109, 디지털프라자전자랜드 지하층 (조례동)",0,,,2021
드림스포츠트레이닝센터,2020-12-28,,,,,영업/정상,전라남도 순천시 풍덕동 1757-1,"전라남도 순천시 순천만정원로 86, 7층 703호 (풍덕동)","전라남도 순천시 순천만정원로 86, 7층 703호 (풍덕동)",0,,,2020
잇츠짐힘핏,2021-01-14,,,,,영업/정상,전라남도 순천시 조례동 975-1 삼성홈플러스,"전라남도 순천시 신월큰길 10, 삼성홈플러스 (조례동)","전라남도 순천시 신월큰길 10, 삼성홈플러스 (조례동)",0,,,2021
라이브휘트니스(오천점),2021-01-14,,,,,영업/정상,전라남도 순천시 풍덕동 1757-4,"전라남도 순천시 순천만정원로 78, 3층 (풍덕동)","전라남도 순천시 순천만정원로 78, 3층 (풍덕동)",0,,,2021
달라진 피트니스,2021-01-13,,,,,영업/정상,전라남도 무안군 무안읍 교촌리 1042-2,"전라남도 무안군 무안읍 창포로 19-10, 2층 201~202호","전라남도 무안군 무안읍 창포로 19-10, 2층 201~202호",0,,,2021
아놀드피트니스컴퍼니,2021-01-18,,,,,영업/정상,전라남도 순천시 가곡동 974-4 홈마트,"전라남도 순천시 가곡3길 31, 홈마트 (가곡동)","전라남도 순천시 가곡3길 31, 홈마트 (가곡동)",0,,,2021
슬리스짐,2021-01-15,,,,,영업/정상,전라남도 여수시 문수동 43-6,"전라남도 여수시 좌수영로 345, 4층 (문수동)","전라남도 여수시 좌수영로 345, 4층 (문수동)",0,,,2021
김선생휘트니스클럽,2021-01-26,,,,,영업/정상,전라남도 여수시 학동 61 이레타운,"전라남도 여수시 무선로 6, 이레타운 (학동)","전라남도 여수시 무선로 6, 이레타운 (학동)",0,,,2021
나는 몸짱이다,2021-02-03,,,,,영업/정상,전라남도 순천시 조례동 1599-2 광수사,"전라남도 순천시 장선배기길 8, 광수사 2층 (조례동)","전라남도 순천시 장선배기길 8, 광수사 2층 (조례동)",0,,,2021
미니원핏,2022-06-23,,,,,영업/정상,전라남도 목포시 상동 1003-2 거성센트럴파크 아파트 1동 201호,"전라남도 목포시 번영로 45, 거성센트럴파크 아파트 1동 201호 (상동)","전라남도 목포시 번영로 45, 거성센트럴파크 아파트 1동 201호 (상동)",0,,,2022
헬로바디핏,2022-05-26,,,,,영업/정상,전라남도 순천시 왕지동 877-11,"전라남도 순천시 왕지4길 20-14, 3층 (왕지동)","전라남도 순천시 왕지4길 20-14, 3층 (왕지동)",0,,,2022
PT의 품격,2022-06-29,,,,,영업/정상,전라남도 순천시 조례동 1831-7 왕지빌딩,"전라남도 순천시 왕궁1길 29, 왕지빌딩 202호 (조례동)","전라남도 순천시 왕궁1길 29, 왕지빌딩 202호 (조례동)",0,,,2022
바른운동조례,2022-05-27,,,,,영업/정상,전라남도 순천시 조례동 1885 골드클래스 시그니처,"전라남도 순천시 태봉길 31, 2층 203호 (조례동, 골드클래스 시그니처)","전라남도 순천시 태봉길 31, 2층 203호 (조례동, 골드클래스 시그니처)",0,,,2022
맛짐휘트니스,2022-05-27,,,,,영업/정상,전라남도 광양시 중동 1419-2,"전라남도 광양시 중마로 227, 2층 (중동)","전라남도 광양시 중마로 227, 2층 (중동)",0,,,2022
다나트레이닝센터,2022-05-19,,,,,영업/정상,전라남도 담양군 담양읍 백동리 274-4 3층,전라남도 담양군 담양읍 삼거리길 8-8,전라남도 담양군 담양읍 삼거리길 8-8,0,,,2022
더바른교정운동센터,2022-05-23,,,,,영업/정상,전라남도 순천시 조례동 480-4,"전라남도 순천시 장승길 20, 201호 (조례동)","전라남도 순천시 장승길 20, 201호 (조례동)",0,,,2022
자이언트헬스,2022-04-28,,,,,영업/정상,전라남도 여수시 학동 274,전라남도 여수시 학동서4길 58 (학동),전라남도 여수시 학동서4길 58 (학동),0,,,2022
광덕헬스타운,1999-12-04,,,,20130318.0,취소/말소/만료/정지/중지,전라남도 화순군 화순읍 만연리 243번지 부영3차402,"전라남도 화순군 화순읍 광덕로 180, 상가동 402호 (부영3차아파트)","전라남도 화순군 화순읍 광덕로 180, 상가동 402호 (부영3차아파트)",1,2013-03-18,2013,1999
대영청소년문화진흥원(주),2008-07-07,,,,20110225.0,취소/말소/만료/정지/중지,전라남도 화순군 북면 옥리 501-5번지,,전라남도 화순군 북면 옥리 501-5번지,1,2011-02-25,2011,2008
