사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
정글짐,2022-07-11,,,,,영업/정상,제주특별자치도 제주시 이도일동 1393,"제주특별자치도 제주시 관덕로8길 17, 1층 (이도일동)","제주특별자치도 제주시 관덕로8길 17, 1층 (이도일동)",0,,,2022
Be:fit,2022-08-29,,,,,영업/정상,제주특별자치도 서귀포시 안덕면 서광리 1903-1 라임팰리스,제주특별자치도 서귀포시 안덕면 녹차분재로 12 (라임팰리스),제주특별자치도 서귀포시 안덕면 녹차분재로 12 (라임팰리스),0,,,2022
트레이닝팜트리,2022-07-24,,,,,영업/정상,제주특별자치도 서귀포시 대정읍 하모리 1276-5,"제주특별자치도 서귀포시 대정읍 동일하모로149번길 30, 1층","제주특별자치도 서귀포시 대정읍 동일하모로149번길 30, 1층",0,,,2022
주식회사 제이엠에스 정발산 제주지점,2022-07-25,,,,,영업/정상,제주특별자치도 제주시 이도이동 1771-5,"제주특별자치도 제주시 광양10길 10, 4층 (이도이동)","제주특별자치도 제주시 광양10길 10, 4층 (이도이동)",0,,,2022
어반휘트니스,2022-08-12,,,,,영업/정상,제주특별자치도 제주시 노형동 1273-1,"제주특별자치도 제주시 남녕로 25, 2층 (노형동)","제주특별자치도 제주시 남녕로 25, 2층 (노형동)",0,,,2022
퍼스트짐,2019-01-02,,,,,영업/정상,제주특별자치도 서귀포시 동홍동 130-1번지 인화빌딩,"제주특별자치도 서귀포시 일주동로 8545, 인화빌딩 5층 (동홍동)","제주특별자치도 서귀포시 일주동로 8545, 인화빌딩 5층 (동홍동)",0,,,2019
사람휘트니스삼화점,2018-12-06,,,,,영업/정상,제주특별자치도 제주시 도련일동 1937-1,"제주특별자치도 제주시 건주로 27, 4층 (도련일동)","제주특별자치도 제주시 건주로 27, 4층 (도련일동)",0,,,2018
스마트짐 제주노형점,2019-01-02,,,,,영업/정상,제주특별자치도 제주시 노형동 719-4,"제주특별자치도 제주시 연북로 28, 4층 (노형동)","제주특별자치도 제주시 연북로 28, 4층 (노형동)",0,,,2019
사람휘트니스 연동점,2019-01-04,,,,,영업/정상,제주특별자치도 제주시 연동 273-43 제주연동리슈빌디에스,"제주특별자치도 제주시 노연로 103, 3층 301, 302호 (연동, 제주연동리슈빌디에스)","제주특별자치도 제주시 노연로 103, 3층 301, 302호 (연동, 제주연동리슈빌디에스)",0,,,2019
헬로우 휘트니스,2018-12-10,,,,,영업/정상,제주특별자치도 제주시 노형동 1054-6번지 아란야플라자,"제주특별자치도 제주시 월랑로8길 1, 아란야플라자 301호 (노형동)","제주특별자치도 제주시 월랑로8길 1, 아란야플라자 301호 (노형동)",0,,,2018
서승준피트니스,2018-11-21,,,,,영업/정상,제주특별자치도 제주시 한림읍 한림리 1361-3번지,"제주특별자치도 제주시 한림읍 한림로 655, 2층","제주특별자치도 제주시 한림읍 한림로 655, 2층",0,,,2018
킹스짐,2020-12-01,,,,,영업/정상,제주특별자치도 제주시 연동 273-1,"제주특별자치도 제주시 신광로 47, 3층 (연동)","제주특별자치도 제주시 신광로 47, 3층 (연동)",0,,,2020
마인드휘트니스 인제점,2020-11-30,,,,,영업/정상,제주특별자치도 제주시 일도이동 360-12 알피이도점,"제주특별자치도 제주시 동광로 105, 2,3층 (일도이동)","제주특별자치도 제주시 동광로 105, 2,3층 (일도이동)",0,,,2020
크로스핏시그넷,2021-01-11,,,,,영업/정상,제주특별자치도 서귀포시 법환동 735-7,"제주특별자치도 서귀포시 신서로48번길 51-4, 지하 1층 (법환동)","제주특별자치도 서귀포시 신서로48번길 51-4, 지하 1층 (법환동)",0,,,2021
사람휘트니스 이도점,2021-01-27,,,,,영업/정상,제주특별자치도 제주시 이도이동 1063-3,"제주특별자치도 제주시 연삼로 424, 2층 (이도이동)","제주특별자치도 제주시 연삼로 424, 2층 (이도이동)",0,,,2021
테이크짐,2021-02-08,,,,,영업/정상,제주특별자치도 제주시 노형동 914-10,"제주특별자치도 제주시 노연로 43, 3층 (노형동)","제주특별자치도 제주시 노연로 43, 3층 (노형동)",0,,,2021
그랜드하얏트제주 피트니스센터,2020-12-09,,,,,영업/정상,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 6층 (노형동)","제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 6층 (노형동)",0,,,2020
오렌다 핏,2021-01-26,,,,,영업/정상,제주특별자치도 제주시 조천읍 함덕리 951-1,"제주특별자치도 제주시 조천읍 함덕18길 19, 2층","제주특별자치도 제주시 조천읍 함덕18길 19, 2층",0,,,2021
디스이즈퍼포먼스,2022-06-16,,,,,영업/정상,제주특별자치도 서귀포시 대정읍 보성리 2477 이노에듀파크 142호,"제주특별자치도 서귀포시 대정읍 글로벌에듀로 370, 이노에듀파크 1층 142호","제주특별자치도 서귀포시 대정읍 글로벌에듀로 370, 이노에듀파크 1층 142호",0,,,2022
BOXING DAY,2022-05-30,,,,,영업/정상,제주특별자치도 제주시 아라일동 2304-1,"제주특별자치도 제주시 아연로 581, 지하1층 (아라일동)","제주특별자치도 제주시 아연로 581, 지하1층 (아라일동)",0,,,2022
