사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
디알쥐,2014-06-12,,,,20180316.0,폐업,"대전광역시 서구 둔산동 1022번지 4층, 5층","대전광역시 서구 대덕대로241번길 20, 4, 5층 (둔산동)","대전광역시 서구 대덕대로241번길 20, 4, 5층 (둔산동)",1,2018-03-16,2018,2014
웰니스지 토탈 휘트니스,2015-10-15,,,,20201030.0,폐업,대전광역시 서구 둔산동 1036 12층,"대전광역시 서구 대덕대로 211, 12층 (둔산동, 갤러리아타임월드백화점)","대전광역시 서구 대덕대로 211, 12층 (둔산동, 갤러리아타임월드백화점)",1,2020-10-30,2020,2015
신바람 GYM,2017-10-11,,,,20171026.0,폐업,대전광역시 서구 관저동 1113번지,"대전광역시 서구 관저중로95번길 56, 3층 02호 (관저동)","대전광역시 서구 관저중로95번길 56, 3층 02호 (관저동)",1,2017-10-26,2017,2017
커브스 도마클럽,2018-01-10,,,,20210401.0,폐업,대전광역시 서구 도마동 25-3,"대전광역시 서구 배재로 166, 2층 (도마동)","대전광역시 서구 배재로 166, 2층 (도마동)",1,2021-04-01,2021,2018
갈마헬스클럽,1993-04-29,,,,20050608.0,폐업,대전광역시 서구 갈마동 363-22번지,대전광역시 서구 갈마로 42  (갈마동),대전광역시 서구 갈마로 42  (갈마동),1,2005-06-08,2005,1993
청무헬스클럽,1994-10-25,,,,20080130.0,폐업,대전광역시 서구 정림동 532번지,대전광역시 서구 정림로 68  (정림동),대전광역시 서구 정림로 68  (정림동),1,2008-01-30,2008,1994
국민생활관헬스교실,1996-04-29,,,,20040607.0,폐업,대전광역시 서구 갈마동 820-1번지 지하1층,"대전광역시 서구 신갈마로230번길 77  (갈마동,지하1층)","대전광역시 서구 신갈마로230번길 77  (갈마동,지하1층)",1,2004-06-07,2004,1996
서구건강체련관관리사업소,1997-07-11,,,,20190314.0,폐업,대전광역시 서구 둔산동 1300번지,대전광역시 서구 둔산서로 100 (둔산동),대전광역시 서구 둔산서로 100 (둔산동),1,2019-03-14,2019,1997
탑헬스클럽,1999-12-10,,,,20090930.0,폐업,대전광역시 서구 둔산동 1839번지,대전광역시 서구 둔산로 228  (둔산동),대전광역시 서구 둔산로 228  (둔산동),1,2009-09-30,2009,1999
2080헬스클럽,1999-09-29,,,,20090318.0,폐업,대전광역시 서구 정림동 634번지,대전광역시 서구 정림로 54  (정림동),대전광역시 서구 정림로 54  (정림동),1,2009-03-18,2009,1999
