사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
서마산스포렉스,2004-10-07,,,,,영업/정상,경상남도 창원시 마산회원구 회성동 462-3 3층,"경상남도 창원시 마산회원구 북성로 313 (회성동,3층)","경상남도 창원시 마산회원구 북성로 313 (회성동,3층)",0,,,2004
LIM(림)운동센터,2013-11-27,,,,,영업/정상,경상남도 창원시 성산구 중앙동 77-7 1층,경상남도 창원시 성산구 용지로123번길 9 (중앙동),경상남도 창원시 성산구 용지로123번길 9 (중앙동),0,,,2013
크로스핏벙커(Crossfit BUNKER),2014-01-10,,,,,영업/정상,"경상남도 창원시 성산구 용호동 73-39 지하 101,102,103호 동산오피스텔","경상남도 창원시 성산구 용지로 151, 지층 101,102,103호 (용호동, 동산오피스텔)","경상남도 창원시 성산구 용지로 151, 지층 101,102,103호 (용호동, 동산오피스텔)",0,,,2014
오션사우나헬스,2014-03-07,,,,,영업/정상,경상남도 창원시 의창구 봉림동 713-5 오션5빌딩 301호,"경상남도 창원시 의창구 태복산로 317, 301호 (봉림동, 오션5빌딩)","경상남도 창원시 의창구 태복산로 317, 301호 (봉림동, 오션5빌딩)",0,,,2014
커브스성주클럽,2014-05-08,,,,,영업/정상,"경상남도 창원시 성산구 성주동 102 한림푸르지오상가 301,302,303호","경상남도 창원시 성산구 외리로34번길 15, 301,302,303호 (성주동, 한림푸르지오상가)","경상남도 창원시 성산구 외리로34번길 15, 301,302,303호 (성주동, 한림푸르지오상가)",0,,,2014
오감짐(경남대점),2020-08-05,,,,,영업/정상,경상남도 창원시 마산합포구 월남동5가 4-92 삼우빌딩,"경상남도 창원시 마산합포구 해안대로 1, 삼우빌딩 603호 (월남동5가)","경상남도 창원시 마산합포구 해안대로 1, 삼우빌딩 603호 (월남동5가)",0,,,2020
디에스짐,2020-10-13,,,,,영업/정상,경상남도 창원시 성산구 상남동 45-1 성원아파트,"경상남도 창원시 성산구 동산로 124, 성원아파트 6층 614호 (상남동)","경상남도 창원시 성산구 동산로 124, 성원아파트 6층 614호 (상남동)",0,,,2020
이도공감상남점,2014-11-07,,,,,영업/정상,"경상남도 창원시 성산구 상남동 78-3 마이우스빌딩 401~404,409~413호","경상남도 창원시 성산구 중앙대로 104, 401~404.409~413호 (상남동, 마이우스빌딩)","경상남도 창원시 성산구 중앙대로 104, 401~404.409~413호 (상남동, 마이우스빌딩)",0,,,2014
혜성헬스,2015-01-29,,,,,영업/정상,경상남도 창원시 마산회원구 회성동 457-4 3층,"경상남도 창원시 마산회원구 북성로 321, 3층 (회성동)","경상남도 창원시 마산회원구 북성로 321, 3층 (회성동)",0,,,2015
하이존헬스,2008-08-01,,,,,영업/정상,경상남도 창원시 진해구 경화동 1488 대흥하이존 502호,"경상남도 창원시 진해구 조천북로 62 (경화동,대흥하이존 502호)","경상남도 창원시 진해구 조천북로 62 (경화동,대흥하이존 502호)",0,,,2008
커브스상남클럽,2009-05-06,,,,,영업/정상,경상남도 창원시 성산구 상남동 45-1 성원주상가 621호,"경상남도 창원시 성산구 동산로 124 (상남동, 성원주상가 621호)","경상남도 창원시 성산구 동산로 124 (상남동, 성원주상가 621호)",0,,,2009
한국헬스,2009-05-14,,,,,영업/정상,경상남도 창원시 성산구 신월동 68-18 3층,"경상남도 창원시 성산구 상남로192번길 41-7, 3층 (신월동)","경상남도 창원시 성산구 상남로192번길 41-7, 3층 (신월동)",0,,,2009
파라마운트 휘트니스,2015-07-29,,,,,영업/정상,경상남도 창원시 성산구 안민동 154-5 2층,"경상남도 창원시 성산구 안민안길5번길 10, 2층 (안민동)","경상남도 창원시 성산구 안민안길5번길 10, 2층 (안민동)",0,,,2015
스펑크 크로스핏(SPUNK CROSSFIT),2015-09-08,,,,,영업/정상,경상남도 창원시 의창구 명서동 199-8,"경상남도 창원시 의창구 창이대로113번길 6 (명서동, 장복빌딩 지하1층전부)","경상남도 창원시 의창구 창이대로113번길 6 (명서동, 장복빌딩 지하1층전부)",0,,,2015
바디앤슬림피트니스&피티&필라테스,2015-11-25,,,,,영업/정상,경상남도 창원시 성산구 대원동 121,"경상남도 창원시 성산구 원이대로 320, 10층 1001호 (대원동, 더시티세븐)","경상남도 창원시 성산구 원이대로 320, 10층 1001호 (대원동, 더시티세븐)",0,,,2015
감천사우나헬스,2015-11-30,,,,,영업/정상,경상남도 창원시 마산회원구 내서읍 삼계리 254-1,경상남도 창원시 마산회원구 내서읍 광려로 41-1 (청남우노프라자),경상남도 창원시 마산회원구 내서읍 광려로 41-1 (청남우노프라자),0,,,2015
(주)라니휘트니스,2021-02-22,,,,,영업/정상,경상남도 창원시 의창구 중동 784-1 어반브릭스,"경상남도 창원시 의창구 중동중앙로 47, 어반브릭스 제타워동 제21층 (중동)","경상남도 창원시 의창구 중동중앙로 47, 어반브릭스 제타워동 제21층 (중동)",0,,,2021
움직임퍼스널트레이닝,2021-03-11,,,,,영업/정상,경상남도 창원시 마산회원구 양덕동 163-12 삼양스튜디오,"경상남도 창원시 마산회원구 양덕동2길 1, 삼양스튜디오 3층 (양덕동)","경상남도 창원시 마산회원구 양덕동2길 1, 삼양스튜디오 3층 (양덕동)",0,,,2021
짬사우나헬스,2015-12-09,,,,,영업/정상,경상남도 창원시 의창구 소답동 313-3,"경상남도 창원시 의창구 의안로17번길 2, 3층 (소답동)","경상남도 창원시 의창구 의안로17번길 2, 3층 (소답동)",0,,,2015
케이짐,2015-12-24,,,,,영업/정상,경상남도 창원시 성산구 성주동 127 성주빌딩 601~603호,"경상남도 창원시 성산구 삼정자로43번길 8, 601~603호 (성주동, 성주빌딩)","경상남도 창원시 성산구 삼정자로43번길 8, 601~603호 (성주동, 성주빌딩)",0,,,2015
팀페리아,2016-09-12,,,,,영업/정상,경상남도 창원시 성산구 용호동 73-21 석산빌딩 3층 301.302호,"경상남도 창원시 성산구 용지로153번길 4-17, 석산빌딩 3층 301.302호 (용호동)","경상남도 창원시 성산구 용지로153번길 4-17, 석산빌딩 3층 301.302호 (용호동)",0,,,2016
라인업 휘트니스 1호점,2016-11-02,,,,,영업/정상,경상남도 창원시 성산구 상남동 45-1 스카이웰빙파크,"경상남도 창원시 성산구 동산로 122, 스카이웰빙파크 6층 610.611호 (상남동)","경상남도 창원시 성산구 동산로 122, 스카이웰빙파크 6층 610.611호 (상남동)",0,,,2016
커브스 풍호클럽,2016-12-27,,,,,영업/정상,경상남도 창원시 진해구 장천동 431-7,경상남도 창원시 진해구 충장로657번길 20 (장천동),경상남도 창원시 진해구 충장로657번길 20 (장천동),0,,,2016
라이언 휘트니스,2017-01-25,,,,,영업/정상,경상남도 창원시 의창구 북면 감계리 236-5,"경상남도 창원시 의창구 북면 감계로110번길 54-31, 6층","경상남도 창원시 의창구 북면 감계로110번길 54-31, 6층",0,,,2017
달라,2017-05-04,,,,,영업/정상,경상남도 창원시 마산회원구 석전동 245-14,"경상남도 창원시 마산회원구 양덕옛2길 67-1, 1층 (석전동)","경상남도 창원시 마산회원구 양덕옛2길 67-1, 1층 (석전동)",0,,,2017
몽키 스쿼트,2017-05-15,,,,,영업/정상,경상남도 창원시 의창구 팔용동 104-1 지하1호,"경상남도 창원시 의창구 팔용로 429, 지하1호 (팔용동, 팔용프라자)","경상남도 창원시 의창구 팔용로 429, 지하1호 (팔용동, 팔용프라자)",0,,,2017
ATOZ피티샵,2015-02-26,,,,,영업/정상,경상남도 창원시 의창구 봉림동 713-2,"경상남도 창원시 의창구 대봉로 20, 5층 503호 (봉림동, 봉림상가)","경상남도 창원시 의창구 대봉로 20, 5층 503호 (봉림동, 봉림상가)",0,,,2015
용원헬스,2016-01-26,,,,,영업/정상,경상남도 창원시 진해구 용원동 1214-11 6층,"경상남도 창원시 진해구 용원로 31 (용원동, 교촌)","경상남도 창원시 진해구 용원로 31 (용원동, 교촌)",0,,,2016
제로투원P.T,2020-08-06,,,,,영업/정상,경상남도 창원시 마산회원구 내서읍 호계리 15-12 201호,"경상남도 창원시 마산회원구 내서읍 호원로 385-1, 201호","경상남도 창원시 마산회원구 내서읍 호원로 385-1, 201호",0,,,2020
캡틴필라테스,2020-08-11,,,,,영업/정상,경상남도 창원시 의창구 팔용동 104-1 팔용프라자,"경상남도 창원시 의창구 팔용로 429, 팔용프라자 504호 (팔용동)","경상남도 창원시 의창구 팔용로 429, 팔용프라자 504호 (팔용동)",0,,,2020
황성원짐,2020-10-16,,,,,영업/정상,경상남도 창원시 진해구 용원동 1211-6 금강약국,"경상남도 창원시 진해구 용원로7번길 7, 금강약국 7층 701호 (용원동)","경상남도 창원시 진해구 용원로7번길 7, 금강약국 7층 701호 (용원동)",0,,,2020
아이언짐 현동점,2021-03-11,,,,,영업/정상,"경상남도 창원시 마산합포구 현동 370 402,404호","경상남도 창원시 마산합포구 현동4길 5, 402,404호 (현동)","경상남도 창원시 마산합포구 현동4길 5, 402,404호 (현동)",0,,,2021
육일 라이프 휘트니스,2021-03-22,,,,,영업/정상,"경상남도 창원시 마산합포구 교방동 361-5 2층, 3층 일부","경상남도 창원시 마산합포구 교방북2길 5, 2,3층 (교방동)","경상남도 창원시 마산합포구 교방북2길 5, 2,3층 (교방동)",0,,,2021
빅스짐 중동점,2021-03-23,,,,,영업/정상,경상남도 창원시 의창구 서상동 666-5,"경상남도 창원시 의창구 평산로207번길 4, 306, 307호 (서상동)","경상남도 창원시 의창구 평산로207번길 4, 306, 307호 (서상동)",0,,,2021
청년헬스,2021-04-07,,,,,영업/정상,경상남도 창원시 의창구 명서동 199-4 삼보상가,"경상남도 창원시 의창구 원이대로270번길 2, 삼보상가 3층 (명서동)","경상남도 창원시 의창구 원이대로270번길 2, 삼보상가 3층 (명서동)",0,,,2021
홍's짐,2021-05-10,,,,,영업/정상,경상남도 창원시 의창구 중동 784-1 어반브릭스,"경상남도 창원시 의창구 중동중앙로 47, 어반브릭스 STUDIO STREET MALL 2층 2023, 2024호 (중동)","경상남도 창원시 의창구 중동중앙로 47, 어반브릭스 STUDIO STREET MALL 2층 2023, 2024호 (중동)",0,,,2021
헬씨짐,2021-06-01,,,,,영업/정상,경상남도 창원시 성산구 대원동 121 시티세븐 T-207호,"경상남도 창원시 성산구 원이대로 320, 시티세븐 T-207호 (대원동)","경상남도 창원시 성산구 원이대로 320, 시티세븐 T-207호 (대원동)",0,,,2021
1988 피트니스,2021-06-04,,,,,영업/정상,경상남도 창원시 의창구 봉곡동 36-7 고려상가,"경상남도 창원시 의창구 원이대로 277, 고려상가 7층 (봉곡동)","경상남도 창원시 의창구 원이대로 277, 고려상가 7층 (봉곡동)",0,,,2021
다이노헬스클럽,1999-06-04,,,,,영업/정상,경상남도 창원시 의창구 도계동 396-9,"경상남도 창원시 의창구 도계로 79, 2, 3층 (도계동)","경상남도 창원시 의창구 도계로 79, 2, 3층 (도계동)",0,,,1999
J's Gym 헬스/PT,2017-05-29,,,,,영업/정상,"경상남도 창원시 성산구 성주동 100 A동 503~506호(성주동, 더스퀘어)","경상남도 창원시 성산구 대암로 247, A동 503~506호 (성주동, 더스퀘어)","경상남도 창원시 성산구 대암로 247, A동 503~506호 (성주동, 더스퀘어)",0,,,2017
NB.GYM,2017-06-02,,,,,영업/정상,경상남도 창원시 의창구 봉곡동 140-1 A-401호,"경상남도 창원시 의창구 창이대로309번길 2, A-401호 (봉곡동)","경상남도 창원시 의창구 창이대로309번길 2, A-401호 (봉곡동)",0,,,2017
원모어크로스핏,2017-06-07,,,,,영업/정상,,"경상남도 창원시 진해구 충장로 575, 상가지하동 1호 (풍호동, 우성종합상가)","경상남도 창원시 진해구 충장로 575, 상가지하동 1호 (풍호동, 우성종합상가)",0,,,2017
창스짐,2017-06-16,,,,,영업/정상,,"경상남도 창원시 진해구 용재로 18, 7층 (용원동, 뉴타운BD)","경상남도 창원시 진해구 용재로 18, 7층 (용원동, 뉴타운BD)",0,,,2017
신천헬스,2017-06-27,,,,,영업/정상,경상남도 창원시 성산구 신촌동 15-10 신촌빌딩 401호,"경상남도 창원시 성산구 신촌로 29, 401호 (신촌동, 신촌빌딩)","경상남도 창원시 성산구 신촌로 29, 401호 (신촌동, 신촌빌딩)",0,,,2017
탑독짐,2017-07-18,,,,,영업/정상,"경상남도 창원시 성산구 용호동 73-62 정우상가 5층 4,5,6호","경상남도 창원시 성산구 원이대로 587, 5층 4,5,6호 (용호동, 정우상가)","경상남도 창원시 성산구 원이대로 587, 5층 4,5,6호 (용호동, 정우상가)",0,,,2017
정우휘트니스,2017-08-02,,,,,영업/정상,경상남도 창원시 진해구 자은동 151-1,경상남도 창원시 진해구 장복대로 141 (자은동),경상남도 창원시 진해구 장복대로 141 (자은동),0,,,2017
몸가짐,2017-09-05,,,,,영업/정상,경상남도 창원시 진해구 자은동 138-1,"경상남도 창원시 진해구 냉천로 156, 6층 (자은동, 에이스빌딩)","경상남도 창원시 진해구 냉천로 156, 6층 (자은동, 에이스빌딩)",0,,,2017
MUSCLE FIT,2018-09-13,,,,,영업/정상,경상남도 창원시 진해구 장천동 512-2,"경상남도 창원시 진해구 충장로 662, 장천주테라스상가 502호 (장천동)","경상남도 창원시 진해구 충장로 662, 장천주테라스상가 502호 (장천동)",0,,,2018
THE A-GYM 기능성운동센터,2018-10-25,,,,,영업/정상,경상남도 창원시 성산구 가음동 21-8,"경상남도 창원시 성산구 원이대로863번길 32, 2층 (가음동)","경상남도 창원시 성산구 원이대로863번길 32, 2층 (가음동)",0,,,2018
플래츠짐,2018-11-02,,,,,영업/정상,경상남도 창원시 의창구 북면 감계리 56,"경상남도 창원시 의창구 북면 동전로110번길 8, 플래츠나인 지하1층 102호","경상남도 창원시 의창구 북면 동전로110번길 8, 플래츠나인 지하1층 102호",0,,,2018
이뤄짐,2018-11-22,,,,,영업/정상,경상남도 창원시 성산구 용호동 73-3 대웅 RED - U,"경상남도 창원시 성산구 용지로169번길 11-14, 대웅 RED - U 404,405,406,407,408,409호 (용호동)","경상남도 창원시 성산구 용지로169번길 11-14, 대웅 RED - U 404,405,406,407,408,409호 (용호동)",0,,,2018
레온짐(LEON GYM),2018-11-26,,,,,영업/정상,경상남도 창원시 성산구 성주동 163 창원 LAIM Square 빌딩,"경상남도 창원시 성산구 삼정자로72번길 29, 창원 LAIM Square 빌딩 302호 (성주동)","경상남도 창원시 성산구 삼정자로72번길 29, 창원 LAIM Square 빌딩 302호 (성주동)",0,,,2018
ReBorn Gym,2018-12-03,,,,,영업/정상,경상남도 창원시 성산구 중앙동 98-4 성원오피스텔,"경상남도 창원시 성산구 용지로 70, 성원오피스텔 318, 319-1호 (중앙동)","경상남도 창원시 성산구 용지로 70, 성원오피스텔 318, 319-1호 (중앙동)",0,,,2018
커브스반송클럽,2010-08-24,,,,,영업/정상,경상남도 창원시 성산구 반림동 14-9 DNA빌딩 7층,"경상남도 창원시 성산구 원이대로473번길 13 (반림동,DNA빌딩 7층)","경상남도 창원시 성산구 원이대로473번길 13 (반림동,DNA빌딩 7층)",0,,,2010
하이바디짐,2010-11-24,,,,,영업/정상,경상남도 창원시 마산합포구 해운동 63-1 파라다이스빌딩,"경상남도 창원시 마산합포구 해안대로 15, 파라다이스빌딩 501-1, 501-2, 502-1, 502-2호 (해운동)","경상남도 창원시 마산합포구 해안대로 15, 파라다이스빌딩 501-1, 501-2, 502-1, 502-2호 (해운동)",0,,,2010
캡틴짐 양덕점,2011-02-24,,,,,영업/정상,경상남도 창원시 마산회원구 양덕동 15-27,경상남도 창원시 마산회원구 양덕북12길 113 (양덕동),경상남도 창원시 마산회원구 양덕북12길 113 (양덕동),0,,,2011
anyFit24,2011-03-03,,,,,영업/정상,경상남도 창원시 마산합포구 해운동 5-51 댓츠빌딩 503호,"경상남도 창원시 마산합포구 해안대로 2, 503호 (해운동,댓츠빌딩)","경상남도 창원시 마산합포구 해안대로 2, 503호 (해운동,댓츠빌딩)",0,,,2011
휘트니스R,2014-06-10,,,,,영업/정상,경상남도 창원시 진해구 석동 513-2 5층,경상남도 창원시 진해구 진해대로 742 (석동),경상남도 창원시 진해구 진해대로 742 (석동),0,,,2014
Team.S 운동센터,2014-07-10,,,,,영업/정상,경상남도 창원시 마산합포구 해운동 58 경민시티빌 303호,"경상남도 창원시 마산합포구 해안대로 91, 303호 (해운동)","경상남도 창원시 마산합포구 해안대로 91, 303호 (해운동)",0,,,2014
맨투맨휘트니스,2014-09-30,,,,,영업/정상,경상남도 창원시 성산구 성주동 163-1 라임플라자빌딩 404호,"경상남도 창원시 성산구 삼정자로72번길 29-1, 404호 (성주동, 라임플라자빌딩)","경상남도 창원시 성산구 삼정자로72번길 29-1, 404호 (성주동, 라임플라자빌딩)",0,,,2014
성산휘트니스센터,2015-04-06,,,,,영업/정상,경상남도 창원시 성산구 성주동 126 대암빌딩 603~605호,"경상남도 창원시 성산구 삼정자로51번길 7, 603~605호 (성주동, 대암빌딩)","경상남도 창원시 성산구 삼정자로51번길 7, 603~605호 (성주동, 대암빌딩)",0,,,2015
크로스핏비몬창원,2015-04-28,,,,,영업/정상,경상남도 창원시 성산구 상남동 1-5 대한상가 지하1호.2호,"경상남도 창원시 성산구 원이대로 656, 지하1호.2호 (상남동, 대한상가)","경상남도 창원시 성산구 원이대로 656, 지하1호.2호 (상남동, 대한상가)",0,,,2015
경화헬스,1996-05-31,,,,,영업/정상,경상남도 창원시 진해구 경화동 1181-5 옥포상가,"경상남도 창원시 진해구 경화로37번길 6, 2층 7호 (경화동)","경상남도 창원시 진해구 경화로37번길 6, 2층 7호 (경화동)",0,,,1996
Line-up Fitness,2018-12-14,,,,,영업/정상,경상남도 창원시 성산구 상남동 22-7 K빌딩,"경상남도 창원시 성산구 단정로 25, K빌딩 601호 (상남동)","경상남도 창원시 성산구 단정로 25, K빌딩 601호 (상남동)",0,,,2018
404피트니스 신항점,2019-01-03,,,,,영업/정상,경상남도 창원시 진해구 용원동 1343-3 그린타워,"경상남도 창원시 진해구 신항4로 47-24, 그린타워 4층 (용원동)","경상남도 창원시 진해구 신항4로 47-24, 그린타워 4층 (용원동)",0,,,2019
빅스짐 마산점,2019-01-03,,,,,영업/정상,경상남도 창원시 마산회원구 양덕동 149-20,"경상남도 창원시 마산회원구 용마로 130, 메트로센텀 7층 703호 (양덕동)","경상남도 창원시 마산회원구 용마로 130, 메트로센텀 7층 703호 (양덕동)",0,,,2019
뉴욕필라테스PT,2019-01-08,,,,,영업/정상,경상남도 창원시 마산합포구 중앙동2가 2-4,"경상남도 창원시 마산합포구 3·15대로 196, 4층 (중앙동2가)","경상남도 창원시 마산합포구 3·15대로 196, 4층 (중앙동2가)",0,,,2019
스타일핏,2019-03-27,,,,,영업/정상,경상남도 창원시 진해구 남문동 1247-6,"경상남도 창원시 진해구 남영로 69, 라온프라자빌딩 203,204호 (남문동)","경상남도 창원시 진해구 남영로 69, 라온프라자빌딩 203,204호 (남문동)",0,,,2019
핏불휘트니스,2019-04-05,,,,,영업/정상,경상남도 창원시 마산회원구 회원동 68-5,"경상남도 창원시 마산회원구 3·15대로 486, 1층 (회원동)","경상남도 창원시 마산회원구 3·15대로 486, 1층 (회원동)",0,,,2019
더블유스포츠토탈클리닉,2019-05-03,,,,,영업/정상,경상남도 창원시 성산구 대원동 133 골든힐 골프연습장 4층,"경상남도 창원시 성산구 충혼로 53, 골든힐 골프연습장 4층 (대원동)","경상남도 창원시 성산구 충혼로 53, 골든힐 골프연습장 4층 (대원동)",0,,,2019
황실헬스,2019-06-14,,,,,영업/정상,경상남도 창원시 마산합포구 산호동 324-18,"경상남도 창원시 마산합포구 합포동1길 5, 6층 (산호동)","경상남도 창원시 마산합포구 합포동1길 5, 6층 (산호동)",0,,,2019
산호헬스,2019-06-17,,,,,영업/정상,경상남도 창원시 마산합포구 산호동 32-24 산호빌딩,"경상남도 창원시 마산합포구 산호남로 1, 산호빌딩 3층 (산호동)","경상남도 창원시 마산합포구 산호남로 1, 산호빌딩 3층 (산호동)",0,,,2019
캡틴짐,2019-06-21,,,,,영업/정상,경상남도 창원시 의창구 팔용동 100-1 유토피아상가,"경상남도 창원시 의창구 팔용로 420, 유토피아상가 501호,502호 (팔용동)","경상남도 창원시 의창구 팔용로 420, 유토피아상가 501호,502호 (팔용동)",0,,,2019
헬스팟,2019-07-16,,,,,영업/정상,경상남도 창원시 성산구 상남동 94-1 골든아카데미 601호 602호,"경상남도 창원시 성산구 동산로73번길 15, 골든아카데미 601호 602호 (상남동)","경상남도 창원시 성산구 동산로73번길 15, 골든아카데미 601호 602호 (상남동)",0,,,2019
리바디 운동센터,2020-03-27,,,,,영업/정상,경상남도 창원시 마산회원구 회원동 661-6 팔거리스포렉스,"경상남도 창원시 마산회원구 회원북25길 3, 팔거리스포렉스 3,4층 (회원동)","경상남도 창원시 마산회원구 회원북25길 3, 팔거리스포렉스 3,4층 (회원동)",0,,,2020
뉴팔로우헬스,2020-04-07,,,,,영업/정상,경상남도 창원시 마산회원구 내서읍 삼계리 32-5 드림PC,"경상남도 창원시 마산회원구 내서읍 삼계3길 39-3, 드림PC","경상남도 창원시 마산회원구 내서읍 삼계3길 39-3, 드림PC",0,,,2020
메트로짐,2020-04-14,,,,,영업/정상,경상남도 창원시 마산회원구 양덕동 156-2,경상남도 창원시 마산회원구 합포로 318 (양덕동),경상남도 창원시 마산회원구 합포로 318 (양덕동),0,,,2020
바디케어랩,2020-05-26,,,,,영업/정상,경상남도 창원시 마산회원구 내서읍 삼계리 27-1 삼계스포렉스 빌딩,"경상남도 창원시 마산회원구 내서읍 삼계로 6, 삼계스포렉스 빌딩 7층","경상남도 창원시 마산회원구 내서읍 삼계로 6, 삼계스포렉스 빌딩 7층",0,,,2020
인덕헬스,2015-05-29,,,,,영업/정상,경상남도 창원시 의창구 동읍 용정리 23-14,"경상남도 창원시 의창구 동읍 자여로65번길 28, 2층 (인덕상가)","경상남도 창원시 의창구 동읍 자여로65번길 28, 2층 (인덕상가)",0,,,2015
크로스핏 7776,2015-06-29,,,,,영업/정상,경상남도 창원시 진해구 석동 675 우림필유상가 지하,"경상남도 창원시 진해구 해원로 43 (석동, 우림필유 상가 지하)","경상남도 창원시 진해구 해원로 43 (석동, 우림필유 상가 지하)",0,,,2015
맨투맨휘트니스 반송점,2015-07-09,,,,,영업/정상,"경상남도 창원시 성산구 반림동 17-9 반송아이필프라자 701,702,705호","경상남도 창원시 성산구 반송로 148-9, 701,702,705호 (반림동, 반송아이필프라자)","경상남도 창원시 성산구 반송로 148-9, 701,702,705호 (반림동, 반송아이필프라자)",0,,,2015
더 킹스짐,2015-07-10,,,,,영업/정상,"경상남도 창원시 성산구 반지동 23 대동그린코아상가 505,506호","경상남도 창원시 성산구 창원천로 288, 505,506호 (반지동, 대동그린코아상가)","경상남도 창원시 성산구 창원천로 288, 505,506호 (반지동, 대동그린코아상가)",0,,,2015
베러짐 상남점,2020-11-03,,,,,영업/정상,경상남도 창원시 성산구 상남동 35-3 위드빌딩,"경상남도 창원시 성산구 마디미로 61, 위드빌딩 4층 (상남동)","경상남도 창원시 성산구 마디미로 61, 위드빌딩 4층 (상남동)",0,,,2020
짐스맨헬스클럽,2020-11-04,,,,,영업/정상,경상남도 창원시 성산구 상남동 22-5 케이프타운,"경상남도 창원시 성산구 마디미동로 46, 케이프타운 12층 1201호 (상남동)","경상남도 창원시 성산구 마디미동로 46, 케이프타운 12층 1201호 (상남동)",0,,,2020
하데스클럽 가로수길지점,2020-11-11,,,,,영업/정상,경상남도 창원시 성산구 용호동 27-11,"경상남도 창원시 성산구 창이대로460번길 13, 지하1층, 2층 (용호동)","경상남도 창원시 성산구 창이대로460번길 13, 지하1층, 2층 (용호동)",0,,,2020
뮤토짐,2020-12-08,,,,,영업/정상,경상남도 창원시 의창구 팔용동 168-6,"경상남도 창원시 의창구 남산로 15, 5층 (팔용동)","경상남도 창원시 의창구 남산로 15, 5층 (팔용동)",0,,,2020
피트니스055,2020-12-11,,,,,영업/정상,경상남도 창원시 성산구 상남동 15-2 한독빌딩,"경상남도 창원시 성산구 마디미서로 26, 한독빌딩 7층 701호 (상남동)","경상남도 창원시 성산구 마디미서로 26, 한독빌딩 7층 701호 (상남동)",0,,,2020
크루짐(CREW GYM),2020-12-28,,,,,영업/정상,경상남도 창원시 의창구 서상동 709-9,"경상남도 창원시 의창구 평산로159번길 46, 2층 (서상동)","경상남도 창원시 의창구 평산로159번길 46, 2층 (서상동)",0,,,2020
팀마린휘트니스,2020-12-29,,,,,영업/정상,경상남도 창원시 성산구 상남동 45-1 성원아파트,"경상남도 창원시 성산구 동산로 124, 성원아파트 성원종합상가 4층 420호, 425-1호 (상남동)","경상남도 창원시 성산구 동산로 124, 성원아파트 성원종합상가 4층 420호, 425-1호 (상남동)",0,,,2020
빅스짐 용호점,2021-01-22,,,,,영업/정상,경상남도 창원시 성산구 용호동 73-2 라이크빌-1,"경상남도 창원시 성산구 용지로169번길 13, 202호 (용호동, 라이크빌-1)","경상남도 창원시 성산구 용지로169번길 13, 202호 (용호동, 라이크빌-1)",0,,,2021
팀터틀랫 양산범어점,2021-06-03,,,,,영업/정상,경상남도 양산시 물금읍 범어리 2711-8,"경상남도 양산시 물금읍 범어로 72, 3층","경상남도 양산시 물금읍 범어로 72, 3층",0,,,2021
플래닝 짐(Planning Gym),2021-04-29,,,,,영업/정상,경상남도 진주시 충무공동 196-4,경상남도 진주시 사들로156번길 9 (충무공동),경상남도 진주시 사들로156번길 9 (충무공동),0,,,2021
리커버리427,2021-06-18,,,,,영업/정상,경상남도 양산시 평산동 1054-3,"경상남도 양산시 무지개길 92, 1층 (평산동)","경상남도 양산시 무지개길 92, 1층 (평산동)",0,,,2021
스마트짐 거제고현,2021-05-14,,,,,영업/정상,경상남도 거제시 고현동 972-2,"경상남도 거제시 거제중앙로31길 12-1, 3층 (고현동)","경상남도 거제시 거제중앙로31길 12-1, 3층 (고현동)",0,,,2021
P.R.T. 휘트니스,2021-05-18,,,,,영업/정상,경상남도 거제시 고현동 1084-8,"경상남도 거제시 거제대로 4500-55, 3동 3층 (고현동)","경상남도 거제시 거제대로 4500-55, 3동 3층 (고현동)",0,,,2021
오케이24시피트니스 삼계점,2021-05-14,,,,,영업/정상,경상남도 김해시 삼계동 1501-2 7층,"경상남도 김해시 삼계중앙로 22, 7층 (삼계동)","경상남도 김해시 삼계중앙로 22, 7층 (삼계동)",0,,,2021
참짐R,2021-06-15,,,,,영업/정상,경상남도 김해시 삼계동 1461-8 301호,"경상남도 김해시 가야로 166, 301호 (삼계동)","경상남도 김해시 가야로 166, 301호 (삼계동)",0,,,2021
호텔동방휘트니스,2018-09-13,,,,,영업/정상,경상남도 진주시 옥봉동 803-4번지 동방호텔,"경상남도 진주시 논개길 103, 동방호텔 (옥봉동)","경상남도 진주시 논개길 103, 동방호텔 (옥봉동)",0,,,2018
아슬란유황천휘트니스,2018-09-13,,,,,영업/정상,경상남도 진주시 충무공동 277-7번지,"경상남도 진주시 충의로 119, 아슬란스포츠몰 4층 401호 (충무공동)","경상남도 진주시 충의로 119, 아슬란스포츠몰 4층 401호 (충무공동)",0,,,2018
뉴캡틴짐,2018-09-20,,,,,영업/정상,경상남도 김해시 삼방동 29-18번지,"경상남도 김해시 삼안로 136, 2층 (삼방동)","경상남도 김해시 삼안로 136, 2층 (삼방동)",0,,,2018
한화리조트거제벨버디어 피트니스,2018-10-01,,,,,영업/정상,경상남도 거제시 장목면 농소리 25,"경상남도 거제시 장목면 거제북로 2501-40, 지하1층","경상남도 거제시 장목면 거제북로 2501-40, 지하1층",0,,,2018
