사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
현대육체미체육관,1994-10-15,,,,20060602.0,폐업,경상북도 영주시 영주동 528-1번지,경상북도 영주시 구성로 373  (영주동),경상북도 영주시 구성로 373  (영주동),1,2006-06-02,2006,1994
라이프체육클리닉,1998-02-12,,,,20110704.0,폐업,경상북도 영주시 영주동 333번지,경상북도 영주시 광복로46번길 19  (영주동),경상북도 영주시 광복로46번길 19  (영주동),1,2011-07-04,2011,1998
"대성헬스, 스쿼시",1998-07-22,,,,20190529.0,폐업,경상북도 영주시 휴천동 328-7번지,경상북도 영주시 대학로 13  (휴천동),경상북도 영주시 대학로 13  (휴천동),1,2019-05-29,2019,1998
영남헬스클럽(영남헬스 구소유자),2003-10-22,,,,20060605.0,폐업,경상북도 영주시 영주동 382-27번지,,경상북도 영주시 영주동 382-27번지,1,2006-06-05,2006,2003
향록헬스,2003-08-19,,,,20060817.0,폐업,경상북도 영주시 가흥동 1381-558번지,경상북도 영주시 꽃동산로 50  (가흥동),경상북도 영주시 꽃동산로 50  (가흥동),1,2006-08-17,2006,2003
금강헬스,2002-07-29,,,,20170830.0,폐업,경상북도 문경시 문경읍 하리 76-42번지,경상북도 문경시 문경읍 문희로 44,경상북도 문경시 문경읍 문희로 44,1,2017-08-30,2017,2002
모전헬스,2002-09-25,,,,20091126.0,폐업,경상북도 문경시 모전동 688-7번지,경상북도 문경시 매봉1길 71  (모전동),경상북도 문경시 매봉1길 71  (모전동),1,2009-11-26,2009,2002
에스티엑스리조트 주식회사,2008-12-23,,,,20100702.0,폐업,경상북도 문경시 농암면 내서리 산 199번지,,경상북도 문경시 농암면 내서리 산 199번지,1,2010-07-02,2010,2008
미소휘트니스,2006-03-24,,,,20151111.0,폐업,경상북도 경주시 황오동 178번지 중앙빌딩 7층,"경상북도 경주시 원화로 261 (황오동,중앙빌딩 7층)","경상북도 경주시 원화로 261 (황오동,중앙빌딩 7층)",1,2015-11-11,2015,2006
중앙헬스,2007-03-21,,,,20160105.0,폐업,경상북도 경주시 성건동 339-2번지,경상북도 경주시 금성로 295 (성건동),경상북도 경주시 금성로 295 (성건동),1,2016-01-05,2016,2007
드림스포츠센터,2008-04-07,,,,20210105.0,폐업,경상북도 경주시 북군동 116 경주교원드림센터,"경상북도 경주시 보문로 280-34, 경주교원드림센터 (북군동)","경상북도 경주시 보문로 280-34, 경주교원드림센터 (북군동)",1,2021-01-05,2021,2008
어업인 헬스장,2008-07-18,,,,20180706.0,폐업,경상북도 경주시 감포읍 감포리 369-12번지,경상북도 경주시 감포읍 감포로 166,경상북도 경주시 감포읍 감포로 166,1,2018-07-06,2018,2008
상주여성전용헬스클럽,1996-07-01,,,,20071226.0,폐업,경상북도 상주시 남성동 107-6번지,경상북도 상주시 남성3길 27 (남성동),경상북도 상주시 남성3길 27 (남성동),1,2007-12-26,2007,1996
