사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
금정산온천레포츠,2005-03-25,20210413.0,,,,취소/말소/만료/정지/중지,부산광역시 금정구 구서동 203-5 금정산온천 4층,"부산광역시 금정구 구서중앙로15번길 20, 금정산온천 4층 (구서동)","부산광역시 금정구 구서중앙로15번길 20, 금정산온천 4층 (구서동)",1,2021-04-13,2021,2005
피트니스 코리아,2020-08-05,,,,20200921.0,폐업,부산광역시 동구 초량동 207-7,"부산광역시 동구 중앙대로231번길 16, 3층 (초량동)","부산광역시 동구 중앙대로231번길 16, 3층 (초량동)",1,2020-09-21,2020,2020
매드맥스짐,2018-12-04,,,,,영업/정상,부산광역시 연제구 연산동 739-3번지 행복한메디컬센타,"부산광역시 연제구 월드컵대로 128, 행복한메디컬센타 지하층 (연산동)","부산광역시 연제구 월드컵대로 128, 행복한메디컬센타 지하층 (연산동)",0,,,2018
베스트피트니스2,2018-11-19,,,,,영업/정상,부산광역시 해운대구 우동 1432번지 현대베네시티아파트,"부산광역시 해운대구 해운대해변로 163, B101호 (우동, 현대베네시티아파트)","부산광역시 해운대구 해운대해변로 163, B101호 (우동, 현대베네시티아파트)",0,,,2018
(주)올집웰리빙서비스 올짐휘트니스 시청지점,2019-01-11,,,,,영업/정상,부산광역시 연제구 연산동 822-6 시청스마트더블유아파트,"부산광역시 연제구 연수로 103, 지하1층 101호 (연산동, 시청스마트더블유아파트)","부산광역시 연제구 연수로 103, 지하1층 101호 (연산동, 시청스마트더블유아파트)",0,,,2019
워너짐,2019-01-22,,,,,영업/정상,부산광역시 서구 부민동1가 16-8 명보빌딩,"부산광역시 서구 구덕로 216, 명보빌딩 2층 (부민동1가)","부산광역시 서구 구덕로 216, 명보빌딩 2층 (부민동1가)",0,,,2019
건강더함 바른운동센터,2019-01-18,,,,,영업/정상,부산광역시 북구 화명동 2271-6 범서미라클,"부산광역시 북구 화명신도시로 127, 범서미라클 501,502,503호 (화명동)","부산광역시 북구 화명신도시로 127, 범서미라클 501,502,503호 (화명동)",0,,,2019
다짐휘트니스,2019-01-18,,,,,영업/정상,부산광역시 사하구 구평동 506-3번지 3층,"부산광역시 사하구 서포로30번길 3, 3층 (구평동)","부산광역시 사하구 서포로30번길 3, 3층 (구평동)",0,,,2019
황민헬스클럽,2019-02-11,,,,,영업/정상,부산광역시 동래구 사직동 56-13번지,"부산광역시 동래구 아시아드대로 179, 8층 (사직동)","부산광역시 동래구 아시아드대로 179, 8층 (사직동)",0,,,2019
바디피플,2019-03-05,,,,,영업/정상,부산광역시 사하구 괴정동 553-9,부산광역시 사하구 장평로 441 (괴정동),부산광역시 사하구 장평로 441 (괴정동),0,,,2019
타임핏휘트니스,2019-02-11,,,,,영업/정상,부산광역시 연제구 거제동 1490-2번지 협성프라자빌딩,"부산광역시 연제구 법원로32번길 10, 협성프라자빌딩 지하1층 (거제동)","부산광역시 연제구 법원로32번길 10, 협성프라자빌딩 지하1층 (거제동)",0,,,2019
리핏,2020-08-03,,,,,영업/정상,부산광역시 해운대구 우동 1092-2 3층,"부산광역시 해운대구 해운대로383번길 47, 3층 (우동)","부산광역시 해운대구 해운대로383번길 47, 3층 (우동)",0,,,2020
윈즈 휘트니스,2019-01-31,,,,,영업/정상,부산광역시 부산진구 범천동 846-18번지 신부산학원,"부산광역시 부산진구 범일로 148, 신부산학원 9층 (범천동)","부산광역시 부산진구 범일로 148, 신부산학원 9층 (범천동)",0,,,2019
지원탕헬스,2019-03-15,,,,,영업/정상,부산광역시 동래구 온천동 1441-37 지원빌딩,"부산광역시 동래구 중앙대로1307번길 40, 지원빌딩 5,6층 (온천동)","부산광역시 동래구 중앙대로1307번길 40, 지원빌딩 5,6층 (온천동)",0,,,2019
(주)레인보우프로젝트(연산지점),2019-01-30,,,,,영업/정상,부산광역시 연제구 연산동 702-1번지 프라임시티,"부산광역시 연제구 중앙대로 1090, 프라임시티 5층 (연산동)","부산광역시 연제구 중앙대로 1090, 프라임시티 5층 (연산동)",0,,,2019
댄스점핑다이어트,2019-02-19,,,,,영업/정상,부산광역시 남구 대연동 1752-15번지,"부산광역시 남구 수영로196번길 7, 3층 (대연동)","부산광역시 남구 수영로196번길 7, 3층 (대연동)",0,,,2019
트렌드 핏,2019-02-25,,,,,영업/정상,부산광역시 해운대구 반여동 1628-5 화목빌딩,"부산광역시 해운대구 반여로 108, 화목빌딩 2층 (반여동)","부산광역시 해운대구 반여로 108, 화목빌딩 2층 (반여동)",0,,,2019
UFC 팀레전드 부부동네헬스,2019-01-14,,,,,영업/정상,부산광역시 수영구 광안동 491-17 부광,"부산광역시 수영구 수영로 621, 지하1층 (광안동, 부광)","부산광역시 수영구 수영로 621, 지하1층 (광안동, 부광)",0,,,2019
GLOW GYM,2019-03-27,,,,,영업/정상,부산광역시 해운대구 반여동 1639-5번지 반여1동새마을금고,"부산광역시 해운대구 선수촌로 92, 반여1동새마을금고 3층 (반여동)","부산광역시 해운대구 선수촌로 92, 반여1동새마을금고 3층 (반여동)",0,,,2019
제이투피트니스,2019-03-22,,,,,영업/정상,부산광역시 부산진구 개금동 201-10번지,"부산광역시 부산진구 가야대로 473, 지하1층 (개금동)","부산광역시 부산진구 가야대로 473, 지하1층 (개금동)",0,,,2019
더 미라클 짐,2019-01-08,,,,,영업/정상,부산광역시 중구 대청동2가 25-2,"부산광역시 중구 광복중앙로 34, 4층 (대청동2가)","부산광역시 중구 광복중앙로 34, 4층 (대청동2가)",0,,,2019
우리무브먼트 스튜디오,2019-01-09,,,,,영업/정상,부산광역시 해운대구 우동 1408번지 해운대아이파크,"부산광역시 해운대구 마린시티2로 38, C2동 208,209호 (우동, 해운대아이파크)","부산광역시 해운대구 마린시티2로 38, C2동 208,209호 (우동, 해운대아이파크)",0,,,2019
알통클럽 피트니스,2019-02-13,,,,,영업/정상,부산광역시 강서구 명지동 3597-2번지 SR빌딩 10층,"부산광역시 강서구 명지국제1로 60-1, SR빌딩 10층 (명지동)","부산광역시 강서구 명지국제1로 60-1, SR빌딩 10층 (명지동)",0,,,2019
알통클럽 운동기능센터,2019-02-13,,,,,영업/정상,부산광역시 강서구 명지동 3597-2번지 SR빌딩 10층,"부산광역시 강서구 명지국제1로 60-1, SR빌딩 10층 (명지동)","부산광역시 강서구 명지국제1로 60-1, SR빌딩 10층 (명지동)",0,,,2019
맥시멈요가,2019-02-13,,,,,영업/정상,부산광역시 강서구 신호동 217-1번지 7층,"부산광역시 강서구 신호산단2로 33, 7층 (신호동)","부산광역시 강서구 신호산단2로 33, 7층 (신호동)",0,,,2019
하이스트 킨더짐,2019-02-21,,,,,영업/정상,부산광역시 서구 동대신동2가 371-4번지,"부산광역시 서구 구덕로 306, 3층 (동대신동2가)","부산광역시 서구 구덕로 306, 3층 (동대신동2가)",0,,,2019
비엠 필라테스&PT,2019-02-22,,,,,영업/정상,부산광역시 해운대구 재송동 1209번지 센텀아이에스타워,"부산광역시 해운대구 센텀북대로 60, 센텀아이에스타워 2015호 (재송동)","부산광역시 해운대구 센텀북대로 60, 센텀아이에스타워 2015호 (재송동)",0,,,2019
moodfit,2022-04-26,,,,,영업/정상,부산광역시 부산진구 전포동 188-12,"부산광역시 부산진구 동성로96번길 6, 2층 (전포동)","부산광역시 부산진구 동성로96번길 6, 2층 (전포동)",0,,,2022
금정산부곡온천,2019-02-07,,,,,영업/정상,부산광역시 금정구 부곡동 63-1번지,"부산광역시 금정구 수림로20번길 36, 5,6층 (부곡동)","부산광역시 금정구 수림로20번길 36, 5,6층 (부곡동)",0,,,2019
트렌드핏 남천점,2019-02-22,,,,,영업/정상,부산광역시 수영구 남천동 47-9번지,"부산광역시 수영구 수영로 477, 2층 (남천동)","부산광역시 수영구 수영로 477, 2층 (남천동)",0,,,2019
오성피트니스,2019-02-26,,,,,영업/정상,부산광역시 부산진구 양정동 255-1,"부산광역시 부산진구 거제천로44번길 8, 1층 (양정동)","부산광역시 부산진구 거제천로44번길 8, 1층 (양정동)",0,,,2019
하바스 다이어트 스쿨,2019-04-23,,,,,영업/정상,부산광역시 동래구 온천동 200-30번지 온천빌딩,"부산광역시 동래구 금강로 79, 온천빌딩 (온천동)","부산광역시 동래구 금강로 79, 온천빌딩 (온천동)",0,,,2019
CrossFit ASLAN,2019-04-22,,,,,영업/정상,부산광역시 중구 대청동2가 25-2,부산광역시 중구 광복중앙로 34 (대청동2가),부산광역시 중구 광복중앙로 34 (대청동2가),0,,,2019
GOTO 냉정점,2019-05-24,,,,,영업/정상,부산광역시 사상구 주례동 60-5번지 신성빌딩,"부산광역시 사상구 가야대로 374, 6층 (주례동)","부산광역시 사상구 가야대로 374, 6층 (주례동)",0,,,2019
바로 피트니스,2019-05-21,,,,,영업/정상,부산광역시 부산진구 부전동 217-1,"부산광역시 부산진구 중앙대로692번길 38, 은하빌딩 지하2층 (부전동)","부산광역시 부산진구 중앙대로692번길 38, 은하빌딩 지하2층 (부전동)",0,,,2019
더피티,2019-04-12,,,,,영업/정상,부산광역시 남구 용호동 495-34번지 장우동,"부산광역시 남구 용호로197번길 3, 장우동 2층 (용호동)","부산광역시 남구 용호로197번길 3, 장우동 2층 (용호동)",0,,,2019
마카라 멀티 짐,2019-04-12,,,,,영업/정상,부산광역시 부산진구 부전동 256-6번지,"부산광역시 부산진구 서면로 56, 3층 (부전동)","부산광역시 부산진구 서면로 56, 3층 (부전동)",0,,,2019
레드피트니스,2019-05-28,,,,,영업/정상,"부산광역시 사하구 당리동 43-5 3,4층","부산광역시 사하구 제석로 89, 3,4층 (당리동)","부산광역시 사하구 제석로 89, 3,4층 (당리동)",0,,,2019
이진호 수 휘트니스,2019-04-10,,,,,영업/정상,부산광역시 동래구 온천동 1443-1번지,"부산광역시 동래구 충렬대로 110, 2층 (온천동)","부산광역시 동래구 충렬대로 110, 2층 (온천동)",0,,,2019
엠바디,2019-05-03,,,,,영업/정상,"부산광역시 금정구 장전동 302-9번지 해자빌딩, 4층","부산광역시 금정구 금정로60번길 24, 해자빌딩 4층 (장전동)","부산광역시 금정구 금정로60번길 24, 해자빌딩 4층 (장전동)",0,,,2019
포바디휘트니스센터,2019-05-10,,,,,영업/정상,부산광역시 연제구 연산동 581-4번지 월드빌스포츠센터,"부산광역시 연제구 거제천로 258, 월드빌스포츠센터 7층 (연산동)","부산광역시 연제구 거제천로 258, 월드빌스포츠센터 7층 (연산동)",0,,,2019
버닝짐,2019-04-26,,,,,영업/정상,부산광역시 해운대구 우동 1458번지 인텔리움센텀,"부산광역시 해운대구 센텀6로 21, 인텔리움센텀 201호 (우동)","부산광역시 해운대구 센텀6로 21, 인텔리움센텀 201호 (우동)",0,,,2019
37.5℃ 트레이닝 센터,2019-05-10,,,,,영업/정상,부산광역시 부산진구 전포동 595-21 운암빌딩,"부산광역시 부산진구 전포대로275번길 17, 운암빌딩 3층 (전포동)","부산광역시 부산진구 전포대로275번길 17, 운암빌딩 3층 (전포동)",0,,,2019
상상피트니스,2019-05-17,,,,,영업/정상,부산광역시 기장군 정관읍 매학리 777-1,"부산광역시 기장군 정관읍 정관6로 39, 3층","부산광역시 기장군 정관읍 정관6로 39, 3층",0,,,2019
동민탕,2019-05-13,,,,,영업/정상,부산광역시 북구 덕천동 411-3 동민사우나,"부산광역시 북구 의성로109번길 38, 동민사우나 3층 (덕천동)","부산광역시 북구 의성로109번길 38, 동민사우나 3층 (덕천동)",0,,,2019
시나브로,2019-05-14,,,,,영업/정상,부산광역시 동래구 명륜동 553-21번지,"부산광역시 동래구 충렬대로181번길 42, 11층 (명륜동)","부산광역시 동래구 충렬대로181번길 42, 11층 (명륜동)",0,,,2019
크로노스짐,2019-06-14,,,,,영업/정상,부산광역시 해운대구 좌동 986,"부산광역시 해운대구 양운로 110, 아슬란 빌딩 4층 (좌동)","부산광역시 해운대구 양운로 110, 아슬란 빌딩 4층 (좌동)",0,,,2019
My Gym(마이짐),2019-06-20,,,,,영업/정상,부산광역시 부산진구 부암동 304-1 마제스타워 서면,"부산광역시 부산진구 동평로 197, 301호 (부암동, 마제스타워 서면)","부산광역시 부산진구 동평로 197, 301호 (부암동, 마제스타워 서면)",0,,,2019
달라스짐,2019-04-02,,,,,영업/정상,부산광역시 수영구 민락동 181-97 마린랜드,"부산광역시 수영구 광안해변로 292, 마린랜드 2층 (민락동)","부산광역시 수영구 광안해변로 292, 마린랜드 2층 (민락동)",0,,,2019
The바른몸,2019-04-09,,,,,영업/정상,부산광역시 북구 화명동 2277-3번지 금호타워,"부산광역시 북구 화명대로 44, 금호타워 603호 (화명동)","부산광역시 북구 화명대로 44, 금호타워 603호 (화명동)",0,,,2019
PIT365,2019-06-17,,,,,영업/정상,부산광역시 중구 부평동4가 52-3 14층,"부산광역시 중구 보수대로 82, 14층 (부평동4가)","부산광역시 중구 보수대로 82, 14층 (부평동4가)",0,,,2019
체육시간,2022-02-07,,,,,영업/정상,"부산광역시 해운대구 좌동 1461-3 블루스퀘어 A동 3층 302,303호","부산광역시 해운대구 좌동로 96, 블루스퀘어 A동 3층 302,303호 (좌동)","부산광역시 해운대구 좌동로 96, 블루스퀘어 A동 3층 302,303호 (좌동)",0,,,2022
젠틀짐,2019-05-16,,,,,영업/정상,부산광역시 강서구 명지동 3363-1번지 성민빌딩 2층,"부산광역시 강서구 명지국제11로 54, 성민빌딩  2층 (명지동)","부산광역시 강서구 명지국제11로 54, 성민빌딩  2층 (명지동)",0,,,2019
디에스티피트(milon),2019-05-31,,,,,영업/정상,부산광역시 해운대구 우동 1435번지 벽산이오렌지프라자 상가동 530호,"부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 상가동 530호 (우동)","부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 상가동 530호 (우동)",0,,,2019
제이윤 멀티짐,2019-09-20,,,,,영업/정상,부산광역시 서구 충무동1가 10-10번지,"부산광역시 서구 구덕로 101, 4층 (충무동1가)","부산광역시 서구 구덕로 101, 4층 (충무동1가)",0,,,2019
체육 Time 전문 트레이닝 센터,2019-09-30,,,,,영업/정상,부산광역시 동래구 온천동 1433-12번지,"부산광역시 동래구 중앙대로1335번길 43, 2층 (온천동)","부산광역시 동래구 중앙대로1335번길 43, 2층 (온천동)",0,,,2019
GYM REMEDY(짐리메디),2019-08-27,,,,,영업/정상,부산광역시 강서구 명지동 3412-3번지 정우빌딩 2차 3층 302호,"부산광역시 강서구 명지국제8로 234, 정우빌딩 2차 3층 302호 (명지동)","부산광역시 강서구 명지국제8로 234, 정우빌딩 2차 3층 302호 (명지동)",0,,,2019
빈체로 트레이닝 센터(빈체로 핏 휘트니스),2019-09-19,,,,,영업/정상,부산광역시 해운대구 우동 850,"부산광역시 해운대구 해운대로 554, 3층 (우동)","부산광역시 해운대구 해운대로 554, 3층 (우동)",0,,,2019
아름스파,2019-09-19,,,,,영업/정상,부산광역시 사상구 감전동 133-26 아름스파,"부산광역시 사상구 대동로 304, 아름스파 (감전동)","부산광역시 사상구 대동로 304, 아름스파 (감전동)",0,,,2019
인핏퍼스널트레이닝,2019-07-10,,,,,영업/정상,부산광역시 북구 덕천동 348-2번지 4층,"부산광역시 북구 기찰로 3, 4층 (덕천동)","부산광역시 북구 기찰로 3, 4층 (덕천동)",0,,,2019
마법의 손 리우,2019-09-05,,,,,영업/정상,부산광역시 남구 대연동 30-15번지,"부산광역시 남구 수영로358번길 23, 금화빌딩 5층 (대연동)","부산광역시 남구 수영로358번길 23, 금화빌딩 5층 (대연동)",0,,,2019
오성피트니스 남포점,2019-07-17,,,,,영업/정상,부산광역시 서구 토성동1가 25-1번지 경동 리인,"부산광역시 서구 보수대로 27, 101동 2층 (토성동1가, 경동 리인)","부산광역시 서구 보수대로 27, 101동 2층 (토성동1가, 경동 리인)",0,,,2019
스마트짐 메트로자이,2019-07-16,,,,,영업/정상,부산광역시 남구 용호동 957-1 힐탑탑플레이스,"부산광역시 남구 분포로 115, 힐탑탑플레이스 B동 7층 703,704호 (용호동)","부산광역시 남구 분포로 115, 힐탑탑플레이스 B동 7층 703,704호 (용호동)",0,,,2019
힐스파 휘트니스,2019-08-08,,,,,영업/정상,부산광역시 해운대구 중동 1509-7 언덕위의집,"부산광역시 해운대구 달맞이길117번길 11, 언덕위의집 1층 (중동)","부산광역시 해운대구 달맞이길117번길 11, 언덕위의집 1층 (중동)",0,,,2019
달라스짐,2019-08-08,,,,,영업/정상,부산광역시 금정구 장전동 538-1 한신시티빌,"부산광역시 금정구 금강로 209, 한신시티빌 지하1층 (장전동)","부산광역시 금정구 금강로 209, 한신시티빌 지하1층 (장전동)",0,,,2019
웰니스 피트니스,2019-09-11,,,,,영업/정상,"부산광역시 강서구 신호동 215-1번지 401,501호","부산광역시 강서구 신호산단3로 48, 4,5층 401,501호 (신호동)","부산광역시 강서구 신호산단3로 48, 4,5층 401,501호 (신호동)",0,,,2019
GX 팩토리,2019-07-25,,,,,영업/정상,부산광역시 해운대구 좌동 421-2번지,"부산광역시 해운대구 좌동로 113, 3층 (좌동)","부산광역시 해운대구 좌동로 113, 3층 (좌동)",0,,,2019
미라클짐 학장점,2019-09-11,,,,,영업/정상,부산광역시 사상구 학장동 797-1,"부산광역시 사상구 대동로 95, 4층 제1가호, 제1나호 (학장동)","부산광역시 사상구 대동로 95, 4층 제1가호, 제1나호 (학장동)",0,,,2019
워너짐,2019-08-14,,,,,영업/정상,부산광역시 부산진구 가야동 256-9번지,"부산광역시 부산진구 가야대로 561, 2층 (가야동)","부산광역시 부산진구 가야대로 561, 2층 (가야동)",0,,,2019
(주)올집웰리빙서비스 올짐 휘트니스 대티지점,2019-10-01,,,,,영업/정상,부산광역시 사하구 괴정동 323-1,부산광역시 사하구 낙동대로 137 (괴정동),부산광역시 사하구 낙동대로 137 (괴정동),0,,,2019
유플렉스짐 화명점,2019-06-27,,,,,영업/정상,부산광역시 북구 화명동 2270-3 코스모 북부산 빌딩,"부산광역시 북구 화명대로 9, 코스모 북부산 빌딩 8층 (화명동)","부산광역시 북구 화명대로 9, 코스모 북부산 빌딩 8층 (화명동)",0,,,2019
그린피트니스,2019-08-09,,,,,영업/정상,부산광역시 사하구 하단동 1186-4번지,"부산광역시 사하구 하신번영로201번길 20, 3,4층 (하단동)","부산광역시 사하구 하신번영로201번길 20, 3,4층 (하단동)",0,,,2019
404피트니스 신호점,2019-08-09,,,,,영업/정상,부산광역시 강서구 신호동 215-15,"부산광역시 강서구 신호산단2로27번길 3, 채움더테라스 3층 301~304호 (신호동)","부산광역시 강서구 신호산단2로27번길 3, 채움더테라스 3층 301~304호 (신호동)",0,,,2019
더 레오 핏,2019-07-18,,,,,영업/정상,부산광역시 부산진구 부암동 387-7,"부산광역시 부산진구 백양순환로 148, 3층 (부암동)","부산광역시 부산진구 백양순환로 148, 3층 (부암동)",0,,,2019
체리짐,2022-04-11,,,,,영업/정상,부산광역시 연제구 연산동 307-25,"부산광역시 연제구 과정로 336-1, 2층 (연산동)","부산광역시 연제구 과정로 336-1, 2층 (연산동)",0,,,2022
팬덤핏 마린시티점,2022-04-13,,,,,영업/정상,부산광역시 해운대구 우동 1436 카이저빌 205호,"부산광역시 해운대구 마린시티3로 39, 카이저빌 205호 (우동)","부산광역시 해운대구 마린시티3로 39, 카이저빌 205호 (우동)",0,,,2022
모션업PT,2022-04-18,,,,,영업/정상,부산광역시 동래구 사직동 104-9 사직동 태성 센츄럴 타워 빌딩,"부산광역시 동래구 아시아드대로 109, 사직동 태성 센츄럴 타워 빌딩 지하1층 (사직동)","부산광역시 동래구 아시아드대로 109, 사직동 태성 센츄럴 타워 빌딩 지하1층 (사직동)",0,,,2022
PT메이저,2022-04-12,,,,,영업/정상,부산광역시 동래구 명륜동 795 명륜동 힐스테이트,"부산광역시 동래구 명륜로 222, 상가동 2층 (명륜동, 명륜동 힐스테이트)","부산광역시 동래구 명륜로 222, 상가동 2층 (명륜동, 명륜동 힐스테이트)",0,,,2022
404피트니스 명지국제신도시점,2022-04-12,,,,,영업/정상,부산광역시 강서구 명지동 3420-5,"부산광역시 강서구 명지국제8로 264, 삼성프라자 3층 301~305호 (명지동)","부산광역시 강서구 명지국제8로 264, 삼성프라자 3층 301~305호 (명지동)",0,,,2022
더원짐,2022-04-08,,,,,영업/정상,부산광역시 동래구 온천동 1034 동래 래미안 아이파크,"부산광역시 동래구 금정마을로 147, 동래 래미안 아이파크 상가동2층 (온천동, 동래 래미안 아이파크)","부산광역시 동래구 금정마을로 147, 동래 래미안 아이파크 상가동2층 (온천동, 동래 래미안 아이파크)",0,,,2022
저스트 플레이짐,2022-04-08,,,,,영업/정상,부산광역시 해운대구 좌동 1479-3 세종월드프라자 6층 601호,"부산광역시 해운대구 해운대로 814, 세종월드프라자 6층 601호 (좌동)","부산광역시 해운대구 해운대로 814, 세종월드프라자 6층 601호 (좌동)",0,,,2022
아시아짐PT&필라테스,2022-04-08,,,,,영업/정상,부산광역시 해운대구 우동 598-9 4층,"부산광역시 해운대구 중동1로 15-2, 4층 (우동)","부산광역시 해운대구 중동1로 15-2, 4층 (우동)",0,,,2022
마인드휘트니스 부산명지점,2022-04-08,,,,,영업/정상,부산광역시 강서구 명지동 3586-4,"부산광역시 강서구 명지국제8로10번길 38, 플러스시네마 1동 3층 312~321호 (명지동)","부산광역시 강서구 명지국제8로10번길 38, 플러스시네마 1동 3층 312~321호 (명지동)",0,,,2022
기프트짐 (2호점),2022-03-23,,,,,영업/정상,부산광역시 금정구 구서동 413-37,"부산광역시 금정구 금강로 427, 2층 (구서동)","부산광역시 금정구 금강로 427, 2층 (구서동)",0,,,2022
헬스보이짐,2014-11-24,,,,,영업/정상,부산광역시 중구 창선동1가 12-1번지,부산광역시 중구 광복로39번길 6 (창선동1가),부산광역시 중구 광복로39번길 6 (창선동1가),0,,,2014
다짐핏헬스,2019-10-10,,,,,영업/정상,부산광역시 부산진구 부암동 722-1 다선빌딩,"부산광역시 부산진구 백양산로54번길 9, 다선빌딩 2층 (부암동)","부산광역시 부산진구 백양산로54번길 9, 다선빌딩 2층 (부암동)",0,,,2019
"잘트 피트니스(건강,강연,컨설팅,PT)",2019-10-15,,,,,영업/정상,부산광역시 해운대구 중동 1511-1번지,"부산광역시 해운대구 좌동순환로433번길 20, 지하1층 (중동)","부산광역시 해운대구 좌동순환로433번길 20, 지하1층 (중동)",0,,,2019
24시 사하 헬스 P.T 네오피트니스,2019-12-20,,,,,영업/정상,부산광역시 사하구 하단동 1184-1 강변프라자빌라,"부산광역시 사하구 하신번영로201번길 10, 지하1층 (하단동, 강변프라자빌라)","부산광역시 사하구 하신번영로201번길 10, 지하1층 (하단동, 강변프라자빌라)",0,,,2019
제이든 짐,2019-12-19,,,,,영업/정상,부산광역시 해운대구 좌동 1479-3번지 세종월드프라자,"부산광역시 해운대구 해운대로 814, 세종월드프라자 B동 317,318호 (좌동)","부산광역시 해운대구 해운대로 814, 세종월드프라자 B동 317,318호 (좌동)",0,,,2019
HYEON(현) 피트니스,2019-10-24,,,,,영업/정상,부산광역시 금정구 부곡동 268-2번지 푸르지오아파트,"부산광역시 금정구 중앙대로 1617-12, 101동 2층 (부곡동, 푸르지오아파트)","부산광역시 금정구 중앙대로 1617-12, 101동 2층 (부곡동, 푸르지오아파트)",0,,,2019
탑 휘트니스,2019-12-02,,,,,영업/정상,부산광역시 남구 문현동 383-1번지 문현삼성힐타워,"부산광역시 남구 전포대로 26, 상가동 201,202호 (문현동, 문현삼성힐타워)","부산광역시 남구 전포대로 26, 상가동 201,202호 (문현동, 문현삼성힐타워)",0,,,2019
글래드 휘트니스 시청점,2019-11-15,,,,,영업/정상,부산광역시 연제구 연산동 1361-9 시청역 SK VIEW 303호,"부산광역시 연제구 중앙대로1043번길 34, 3층 3호 (연산동, 시청역 SK VIEW)","부산광역시 연제구 중앙대로1043번길 34, 3층 3호 (연산동, 시청역 SK VIEW)",0,,,2019
부산PT 동래피티 YUMEGYM,2019-11-18,,,,,영업/정상,부산광역시 동래구 안락동 461-14번지,"부산광역시 동래구 충렬대로 447, 보성빌딩 5층 (안락동)","부산광역시 동래구 충렬대로 447, 보성빌딩 5층 (안락동)",0,,,2019
더진짜 휘트니스,2019-10-24,,,,,영업/정상,부산광역시 북구 구포동 1237-50 양지빌딩,"부산광역시 북구 시랑로 159, 양지빌딩 6층 (구포동)","부산광역시 북구 시랑로 159, 양지빌딩 6층 (구포동)",0,,,2019
P.T Park,2019-11-08,,,,,영업/정상,부산광역시 연제구 연산동 1310-55번지,"부산광역시 연제구 중앙천로 90, 2층 (연산동)","부산광역시 연제구 중앙천로 90, 2층 (연산동)",0,,,2019
ASIA GYM,2020-01-06,,,,,영업/정상,부산광역시 동래구 온천동 213번지,"부산광역시 동래구 금강로124번길 25, 2층 (온천동)","부산광역시 동래구 금강로124번길 25, 2층 (온천동)",0,,,2020
오케이 피트니스,2019-12-31,,,,,영업/정상,부산광역시 수영구 수영동 541번지 현대아파트,"부산광역시 수영구 수영로741번길 12, 현대아파트 101동 지하1층 (수영동)","부산광역시 수영구 수영로741번길 12, 현대아파트 101동 지하1층 (수영동)",0,,,2019
오엑스피트니스,2019-12-16,,,,,영업/정상,부산광역시 남구 용호동 954번지 더블유,"부산광역시 남구 분포로 145, 2층 (용호동, 더블유)","부산광역시 남구 분포로 145, 2층 (용호동, 더블유)",0,,,2019
TEAM J GYM,2019-12-12,,,,,영업/정상,부산광역시 중구 부평동2가 58-2,"부산광역시 중구 흑교로 6, 메리트타워 5층 (부평동2가)","부산광역시 중구 흑교로 6, 메리트타워 5층 (부평동2가)",0,,,2019
메디핏,2019-12-12,,,,,영업/정상,부산광역시 중구 남포동2가 36-7,"부산광역시 중구 구덕로 30-1, 봉성빌딩 6층 (남포동2가)","부산광역시 중구 구덕로 30-1, 봉성빌딩 6층 (남포동2가)",0,,,2019
리본휘트니스,2019-12-03,,,,,영업/정상,부산광역시 남구 용호동 200-1 대영빌딩 A동 601호,"부산광역시 남구 용호로 54, 대영빌딩 A동 6층 601호 (용호동)","부산광역시 남구 용호로 54, 대영빌딩 A동 6층 601호 (용호동)",0,,,2019
경암스포츠센터,2019-12-13,,,,,영업/정상,부산광역시 금정구 장전동 40번지 부산대학교,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 경암스포츠센터 (장전동)","부산광역시 금정구 부산대학로63번길 2, 부산대학교 경암스포츠센터 (장전동)",0,,,2019
퍼센트 스튜디오,2019-12-12,,,,,영업/정상,부산광역시 동래구 명륜동 672-2번지,"부산광역시 동래구 동래로79번길 42, 3층 (명륜동)","부산광역시 동래구 동래로79번길 42, 3층 (명륜동)",0,,,2019
벨로핏 라운지,2019-10-07,,,,,영업/정상,부산광역시 부산진구 범천동 882-24번지,"부산광역시 부산진구 범일로 161-1, 3층 (범천동)","부산광역시 부산진구 범일로 161-1, 3층 (범천동)",0,,,2019
팰리스 피트니스,2019-11-28,,,,,영업/정상,부산광역시 사상구 모라동 508-2번지 궁전빌딩,"부산광역시 사상구 백양대로 893, 궁전빌딩 지하1층 (모라동)","부산광역시 사상구 백양대로 893, 궁전빌딩 지하1층 (모라동)",0,,,2019
밀론 부티크,2019-10-30,,,,,영업/정상,부산광역시 부산진구 부전동 241-38번지,"부산광역시 부산진구 중앙대로691번길 5, 2층 (부전동)","부산광역시 부산진구 중앙대로691번길 5, 2층 (부전동)",0,,,2019
주식회사 헬스보이짐 서면점,2019-10-23,,,,,영업/정상,부산광역시 부산진구 부전동 195-1,"부산광역시 부산진구 중앙대로 686, 2층 (부전동)","부산광역시 부산진구 중앙대로 686, 2층 (부전동)",0,,,2019
